1_a_pv,2_b_pv,4_c_pv,5_c_pv,6_c_pv,7_a_pv,9_a_pv,10_a_pv,11_a_pv,12_b_pv,16_c_pv,17_c_pv,19_a_pv,20_a_pv,22_b_pv,24_c_pv,28_a_pv,29_a_pv,30_c_pv,31_c_pv,32_c_pv,33_a_pv,34_c_pv,35_a_pv,37_a_pv,38_b_pv,39_b_pv,41_c_pv,42_a_pv,43_b_pv,45_a_pv,46_a_pv,47_abc_pv,48_abc_pv,49_a_pv,49_b_pv,49_c_pv,50_c_pv,51_a_pv,52_a_pv,53_a_pv,55_a_pv,56_b_pv,58_b_pv,59_b_pv,60_a_pv,62_c_pv,63_a_pv,64_b_pv,65_a_pv,65_b_pv,65_c_pv,66_c_pv,68_a_pv,69_a_pv,70_a_pv,71_a_pv,73_c_pv,74_c_pv,75_c_pv,76_a_pv,76_b_pv,76_c_pv,77_b_pv,79_a_pv,80_b_pv,82_a_pv,83_c_pv,84_c_pv,85_c_pv,86_b_pv,87_b_pv,88_a_pv,90_b_pv,92_c_pv,94_a_pv,95_b_pv,96_b_pv,98_a_pv,99_b_pv,100_c_pv,102_c_pv,103_c_pv,104_c_pv,106_b_pv,107_b_pv,109_a_pv,111_a_pv,112_a_pv,113_a_pv,114_a_pv
32.56551676,17.14825765,32.99413243,16.7423885,33.92997939,15.87719878,31.32948398,15.07660933,35.88921793,17.32414061,30.73750634,16.64397148,35.57284467,30.03432682,30.17318355,32.30556096,30.71065013,31.68776536,30.24577931,14.79399556,16.14821294,30.46117203,30.28981261,29.9304716,34.22878403,16.6650666,15.9679943,16.63234339,16.88226757,32.8592489,16.71050703,15.13805956,76.91661289,150.1859698,28.29099157,49.01334222,29.46841997,31.70625839,16.75204645,33.49514874,35.13929837,14.58317439,15.76872802,15.51959637,15.78225922,15.39776522,31.92230637,34.17147219,53.06852118,26.28032882,28.49949624,48.31133594,56.87202342,17.69341577,33.41010482,14.42607659,37.87118623,29.43776055,36.72271186,28.44314237,85.84045373,55.12258426,49.31823431,31.09879863,32.20587516,30.32382621,31.95215861,18.25069586,15.63041873,30.76852865,16.84747931,29.04030089,29.68815504,28.44728343,32.60852458,32.6299448,14.44858114,13.80743875,33.02703257,29.72502861,29.1786234,15.9849971,32.21152925,30.15663508,32.65527809,31.73039084,30.41495722,16.22562742,15.10382558,30.88318892,17.85453791
32.52776317,17.14604168,32.9980154,16.74329745,33.91550151,15.86694353,31.33734413,15.08505877,35.92316401,17.31495677,30.70005794,16.65160731,35.5910421,30.01461278,30.16658861,32.28400122,30.70932922,31.69802825,30.24020374,14.7877512,16.13451197,30.4551606,30.26409789,29.94459611,34.26069393,16.66631414,15.96792858,16.64590306,16.87736543,32.85936354,16.71410488,15.13295825,76.92244063,150.2744463,28.28327089,48.99709782,29.4702271,31.71589834,16.73315618,33.46434577,35.13854994,14.59245088,15.76545748,15.51549027,15.76997599,15.4085592,31.89603304,34.17080732,53.04556124,26.27191698,28.52830241,48.35500599,56.89992936,17.69634694,33.38593145,14.42083531,37.83047711,29.44139206,36.73288533,28.40720784,85.80776143,55.07886011,49.26791258,31.10050361,32.20024008,30.30464611,31.96382754,18.25050875,15.6311197,30.74965178,16.84279461,29.05121426,29.66759836,28.42924862,32.59696859,32.65110537,14.4332132,13.80761223,33.06318081,29.74644253,29.2167329,15.99975147,32.21944622,30.1650465,32.66385844,31.74792773,30.42654895,16.2293042,15.10783733,30.90755465,17.84646034
32.54267452,17.14106295,33.02892755,16.74156809,33.94842553,15.86704294,31.32623863,15.09721673,35.92361775,17.31693293,30.6707205,16.64974533,35.58755017,30.02904546,30.15160597,32.28261609,30.71121244,31.72013719,30.23771392,14.77504857,16.12966189,30.45887785,30.27533681,29.95866674,34.28302132,16.65507434,15.97187311,16.65309864,16.86951537,32.88375007,16.69613828,15.13674363,76.85910778,150.2386374,28.26301083,48.94932704,29.49190386,31.72867681,16.73652252,33.4627078,35.10681815,14.59956858,15.77806235,15.50694627,15.77247897,15.40927731,31.90141772,34.17250199,53.01324046,26.24578339,28.53866369,48.36615445,56.89934602,17.69761219,33.40050968,14.41316289,37.7897623,29.4645521,36.77308964,28.4035854,85.54992267,55.07454859,49.25604176,31.07413536,32.2254793,30.28864863,31.96906337,18.2508792,15.61675364,30.72796395,16.83686366,29.05770498,29.62716288,28.43728604,32.5711868,32.66198291,14.43120084,13.80709571,33.07229344,29.74090761,29.21764691,16.00449254,32.19138016,30.15672055,32.67214631,31.77928789,30.44927463,16.22627439,15.10722832,30.90579243,17.85572841
32.56133158,17.13309024,33.04206646,16.75134288,33.95819921,15.87186715,31.3014619,15.1066701,35.91517733,17.32915119,30.67914967,16.63082939,35.56825125,30.01230287,30.13606959,32.30335032,30.73380201,31.74217008,30.23935553,14.77885165,16.13077695,30.48615249,30.29922297,29.9507072,34.29363841,16.63331415,15.97289163,16.66142494,16.8648007,32.89366058,16.67816916,15.13325774,76.85679883,150.2070124,28.25083828,48.95802284,29.4972637,31.72515269,16.74319642,33.48142024,35.08301132,14.59856143,15.77752942,15.49752815,15.77996902,15.40346109,31.92826108,34.15764016,53.01261642,26.23123195,28.54207661,48.37459685,56.90050095,17.69867258,33.44101701,14.39691004,37.79247753,29.47830252,36.78322478,28.42555595,85.59313505,55.08995021,49.31011355,31.07399005,32.22390771,30.3011646,31.95509063,18.23259811,15.61391312,30.75010038,16.82633265,29.0485658,29.63916081,28.46163936,32.57783797,32.66451624,14.44738666,13.7953741,33.08259644,29.73440715,29.21671231,16.00462781,32.19383223,30.12413252,32.66402764,31.78024991,30.45942109,16.21811755,15.10631653,30.91354628,17.87365279
32.5631109,17.1283019,33.04453997,16.75538929,33.95230817,15.87826199,31.30785378,15.11454461,35.8873523,17.33231479,30.7000351,16.62929685,35.53674508,29.99435917,30.1635262,32.31238986,30.73938755,31.7375949,30.23623222,14.79860621,16.14231999,30.4847015,30.29749543,29.92040952,34.28778275,16.63256754,15.95826301,16.65850197,16.87055971,32.8849009,16.67936751,15.12368582,76.8924996,150.0901073,28.27306792,48.99130112,29.50361459,31.69100609,16.74269459,33.49262983,35.10591744,14.5846738,15.77604536,15.50125901,15.78890445,15.38932998,31.94452175,34.14756895,53.0446155,26.24455769,28.53489824,48.36308781,56.84350626,17.69181028,33.43555338,14.39980639,37.83139247,29.47732661,36.79468384,28.42742128,85.66382538,55.10509682,49.32599056,31.08398219,32.2280923,30.31513217,31.94252435,18.2188663,15.62427001,30.74437872,16.82488172,29.02088632,29.66204217,28.46557784,32.59294253,32.67091618,14.45751442,13.80049717,33.04510962,29.71963916,29.21587623,15.99304791,32.23610644,30.12086559,32.63726416,31.78021913,30.46453615,16.2124492,15.08791207,30.90259097,17.87978989
32.53478654,17.13415089,33.02225466,16.75763251,33.93375932,15.87649838,31.32236952,15.10970673,35.8705409,17.32313167,30.72366022,16.65031594,35.53457,30.02286948,30.1848176,32.30421258,30.74600588,31.74539538,30.25388606,14.80194459,16.14982423,30.46537502,30.30509667,29.92393076,34.26406975,16.64667024,15.96078201,16.64443379,16.87997901,32.87850897,16.69654226,15.1157022,76.86293338,150.1139294,28.27784522,48.99941724,29.47190008,31.67675577,16.75191224,33.48473026,35.12868368,14.57845459,15.77013373,15.50570206,15.78945702,15.38142197,31.94426685,34.13127991,53.04054048,26.26802465,28.51107054,48.35375319,56.80069482,17.67708232,33.43483117,14.40554849,37.83123678,29.47126813,36.75299074,28.43897694,85.69365358,55.10402465,49.3271484,31.10096704,32.1989221,30.32805797,31.95407115,18.22160152,15.63505873,30.73765893,16.8321952,29.0081254,29.66048827,28.47047949,32.59843765,32.64623708,14.4581882,13.81138526,33.01203757,29.70432537,29.19766957,16.00003139,32.25566764,30.12886604,32.6486316,31.74790786,30.4792233,16.21854185,15.07349383,30.87814931,17.87587718
32.53781079,17.14371737,32.97911041,16.7429357,33.91764026,15.8594101,31.32765042,15.09467658,35.88629176,17.31305869,30.73062229,16.65968007,35.56770831,30.03110669,30.18455544,32.28957842,30.71295587,31.71774226,30.2611941,14.80776221,16.15417509,30.47398809,30.29435698,29.95196314,34.2641893,16.65550622,15.96799721,16.64725166,16.89598293,32.84384138,16.69647355,15.12194835,76.90659747,150.1852155,28.28961285,49.00292059,29.44018113,31.70278081,16.7458757,33.46932557,35.14038662,14.57937617,15.76362767,15.51272069,15.77621761,15.4013153,31.92383638,34.14580791,53.05111813,26.26936855,28.50570375,48.33918954,56.80922237,17.69176023,33.40066481,14.40511673,37.84058215,29.45195985,36.7162078,28.44709644,85.70348621,55.10675748,49.31217288,31.10256773,32.18384242,30.32100463,31.97493393,18.23378478,15.63029404,30.72239266,16.83564166,29.00894978,29.66089109,28.47642272,32.59637038,32.65529272,14.45273097,13.8105978,33.00386112,29.73138861,29.18953762,16.01943585,32.2439485,30.12765152,32.67040981,31.76025911,30.43993708,16.22216545,15.07763644,30.88445475,17.85909737
32.49567171,17.15997134,32.97763011,16.72462296,33.91657219,15.85227868,31.32566374,15.08630764,35.91768338,17.29768785,30.72488528,16.65780486,35.5705275,30.03173054,30.17873867,32.27414811,30.67990125,31.72015826,30.26524548,14.80188905,16.15489954,30.50008561,30.27039639,29.96387803,34.28961842,16.66395137,15.97009066,16.6672931,16.88617928,32.82229537,16.70059804,15.12891894,76.90756375,150.2702582,28.27363743,49.00585669,29.44229644,31.71739642,16.72834206,33.45041113,35.14311217,14.58569698,15.76743395,15.51562428,15.75722254,15.40756509,31.88854801,34.1507101,53.02535604,26.25272501,28.52035515,48.35843648,56.84720593,17.70358399,33.37204046,14.41304742,37.84299524,29.45009166,36.7071139,28.43104703,85.64488166,55.08279121,49.27025907,31.10327878,32.20047732,30.28841161,31.96400019,18.23989651,15.62119814,30.70656217,16.83143808,29.03789509,29.65340219,28.4502351,32.59806947,32.68721161,14.43947206,13.81406269,33.03916084,29.75237499,29.20276641,16.01681857,32.22679354,30.12583318,32.65299995,31.79351023,30.4189162,16.21706328,15.08790084,30.89877418,17.85373384
32.48756926,17.15001452,33.00559173,16.73083371,33.96086981,15.86530262,31.3272966,15.09397164,35.92712095,17.30005067,30.70944007,16.64849989,35.56202023,30.02826158,30.17410949,32.2755621,30.68210563,31.76181048,30.2387022,14.77849834,16.14005209,30.50430617,30.27657773,29.96612111,34.29995263,16.66726072,15.97310118,16.67607596,16.87059526,32.84923167,16.70166304,15.13536963,76.90468679,150.2755173,28.24599661,48.98685567,29.47261319,31.73120659,16.72284362,33.44707833,35.14999774,14.59158733,15.77739077,15.51361437,15.75866993,15.41030954,31.89088621,34.15894328,52.98031839,26.23048451,28.52354773,48.37092481,56.86626038,17.71083069,33.37289858,14.4078537,37.80833708,29.47889533,36.74637448,28.43077193,85.57254548,55.06655032,49.26213102,31.12493691,32.21774706,30.28272994,31.94811369,18.24042846,15.61193377,30.73453854,16.82479148,29.04189226,29.65604582,28.44884256,32.57807016,32.69475879,14.43205214,13.80916719,33.05500806,29.75211658,29.2079989,16.01647261,32.19045334,30.08913,32.65496816,31.80775184,30.43588128,16.20161055,15.09951169,30.90398366,17.85988342
32.50522271,17.134187,33.02311097,16.74767738,33.96193223,15.87261684,31.30807691,15.10746814,35.9362368,17.30273931,30.6987069,16.63993314,35.55022062,30.00822164,30.15450363,32.30731933,30.71369901,31.78108387,30.20562834,14.77407732,16.1371164,30.50955888,30.29061532,29.94591189,34.29081844,16.65928898,15.96532344,16.68034272,16.8702656,32.8893632,16.68636697,15.13184962,76.83939809,150.1495117,28.25623955,48.94607541,29.4724919,31.73038862,16.74881065,33.48915037,35.12344598,14.59012556,15.78055982,15.50659586,15.77459817,15.39922242,31.91150621,34.14033255,52.9619362,26.24287461,28.51657391,48.3700897,56.86791883,17.70191726,33.41659175,14.39276806,37.81430511,29.48853995,36.76399986,28.43708289,85.6193919,55.04028254,49.30153961,31.09444756,32.22870334,30.31739752,31.95266273,18.24196937,15.61715557,30.75623301,16.80802311,29.04166734,29.65433566,28.46475123,32.55509274,32.70326332,14.45071762,13.79824516,33.05310285,29.74638314,29.20529709,16.00010571,32.19692935,30.06037637,32.61804482,31.80242348,30.43703119,16.19448646,15.10293328,30.90202385,17.86066376
32.51958721,17.13385219,33.03985528,16.74745586,33.96084588,15.87952799,31.28599523,15.10824105,35.92730705,17.31090381,30.71024351,16.63606765,35.53910676,30.00693415,30.15588154,32.33166772,30.71357262,31.76953716,30.21684531,14.77640618,16.14782033,30.51592777,30.29572227,29.90678695,34.28415324,16.66050194,15.94404707,16.67902952,16.88413988,32.90055441,16.68900091,15.11558391,76.86793328,149.9687268,28.28072967,48.9867171,29.47977243,31.72361501,16.75756244,33.49111986,35.13318877,14.58689807,15.78239808,15.51464879,15.7803274,15.38708807,31.92468829,34.10906318,53.00298323,26.25954473,28.51510694,48.37092234,56.87272291,17.68304477,33.43632397,14.3880373,37.83139937,29.47726628,36.76188087,28.44489715,85.68455643,55.06371046,49.31797354,31.09594964,32.23559466,30.33042255,31.93756958,18.23120787,15.62742198,30.75596588,16.81579669,29.04368239,29.66547888,28.47428123,32.57854543,32.67805449,14.45658167,13.80106282,33.04731127,29.74182029,29.18981236,15.98639363,32.20976828,30.0686378,32.61463944,31.7778844,30.43780113,16.19494669,15.10011376,30.90363463,17.87099252
32.52067058,17.14794325,33.04641678,16.74233699,33.95987403,15.87911864,31.30853366,15.09866889,35.89786977,17.30342413,30.71710489,16.64384714,35.54889699,30.02620678,30.19187469,32.31582043,30.72115972,31.7526346,30.24726595,14.79053224,16.15897057,30.48786456,30.29380103,29.90544455,34.24800352,16.672397,15.95298265,16.66530202,16.89178763,32.88227435,16.69654531,15.11274844,76.92857933,149.9825023,28.29033911,49.01945589,29.48165235,31.69767835,16.75478959,33.48526493,35.16752967,14.58653065,15.7783191,15.53022308,15.78221456,15.39046729,31.93198588,34.10393281,53.04515138,26.26428555,28.49708725,48.33440753,56.83917194,17.67612309,33.43201158,14.41037887,37.83635918,29.46077415,36.75543944,28.43980527,85.7108067,55.07161577,49.32084556,31.1239515,32.2334594,30.33897437,31.93180414,18.23201166,15.64184631,30.75003899,16.82874556,29.0119021,29.67930195,28.46756529,32.57248355,32.63976043,14.45915672,13.80746161,33.02188916,29.72249531,29.17163363,15.9868047,32.20880289,30.08910761,32.62520252,31.74408447,30.41468109,16.2111061,15.09252303,30.88467486,17.87365816
32.51037436,17.15571049,33.03061108,16.74386902,33.93871102,15.87572887,31.30270809,15.08587777,35.91037287,17.30660169,30.7074438,16.65543183,35.56533807,30.03460909,30.20295357,32.29975207,30.72311881,31.71682908,30.24686588,14.79033269,16.15404621,30.48637229,30.2953801,29.93080128,34.22553636,16.67070235,15.96584013,16.66811544,16.89653191,32.84415354,16.69873427,15.13004947,76.92419317,150.1340988,28.28613115,49.0395213,29.45465185,31.69213218,16.74656489,33.46981407,35.17564954,14.5856583,15.76304706,15.53555555,15.77824531,15.39661956,31.91710025,34.12695658,53.07903152,26.25962215,28.51785014,48.33767025,56.84167791,17.68273648,33.42501543,14.41790876,37.84349171,29.4307862,36.7271648,28.4278012,85.73471352,55.08489263,49.3322672,31.1160665,32.2088879,30.31657117,31.95957702,18.24367456,15.64648132,30.74532218,16.83748176,29.01401563,29.67729522,28.45446876,32.5653642,32.66303677,14.44875392,13.80978953,33.02918333,29.72385348,29.17376514,16.00773528,32.22653535,30.1122626,32.64795815,31.73965856,30.41386431,16.21333762,15.08724808,30.86289181,17.86453431
32.48104992,17.1605289,33.03301604,16.73690452,33.92925863,15.86274916,31.29586627,15.09300366,35.93432683,17.28893098,30.67818363,16.65756134,35.5774085,30.02700826,30.20273415,32.27389725,30.69498132,31.72320981,30.23762091,14.78639047,16.14464553,30.50342036,30.27679351,29.94668842,34.25362426,16.67034728,15.97583739,16.68214079,16.89671553,32.85920993,16.70188215,15.13654968,76.94349244,150.1886264,28.26825388,49.01484089,29.45930125,31.71697314,16.72967205,33.46708556,35.1847994,14.59232421,15.76114771,15.53215584,15.76506989,15.39414458,31.91479487,34.13930318,53.1099131,26.24712616,28.54657874,48.39145126,56.87803917,17.68150994,33.39451024,14.41552304,37.82506468,29.43139976,36.73527742,28.4033818,85.71104959,55.05488088,49.29648773,31.11351045,32.20200373,30.28555977,31.97470907,18.25182792,15.64661356,30.72534517,16.83644385,29.03242145,29.65608781,28.43838835,32.54919017,32.68150554,14.43736852,13.80891377,33.04813521,29.75933097,29.19836639,16.01718772,32.21492256,30.11908612,32.67063551,31.77525727,30.42008208,16.21321205,15.09291788,30.88512544,17.85175843
32.4900483,17.16071538,33.05660055,16.73589387,33.94463547,15.85997364,31.28032276,15.10259111,35.91517764,17.28682006,30.66469397,16.64846639,35.57108333,30.01340569,30.17583438,32.26892391,30.69982651,31.73585984,30.24038783,14.76841205,16.13507072,30.5136329,30.25543919,29.96187284,34.29547152,16.65529316,15.98416497,16.69063679,16.88876751,32.87804847,16.69374955,15.14081751,76.91622477,150.2065874,28.26031188,48.96258486,29.47261857,31.71542635,16.72538864,33.45558065,35.15767771,14.59586534,15.77040054,15.51757604,15.76210235,15.39839983,31.89993889,34.07083576,53.04226582,26.22034498,28.56178213,48.41217843,56.90345876,17.69175294,33.39154424,14.40844666,37.77465667,29.44617121,36.75635583,28.4106928,85.61842831,55.00445572,49.28889832,31.0992712,32.22533545,30.28953349,31.97646207,18.2532108,15.6352927,30.72674917,16.8357763,29.02655892,29.61142017,28.43555492,32.53241838,32.70038255,14.44053917,13.80963356,33.05812045,29.77025113,29.21266548,16.01512193,32.18119216,30.11346328,32.6659265,31.79753203,30.43118376,16.21433701,15.09628999,30.87937865,17.84387406
32.52560881,17.15264319,33.05324055,16.74788569,33.9507176,15.87240502,31.26420478,15.10531768,35.91734248,17.30614892,30.66556543,16.63502706,35.54625325,29.9990631,30.17183217,32.30286663,30.71370462,31.73490865,30.22780955,14.77394996,16.14046749,30.50643596,30.27723521,29.96782308,34.30714119,16.64399878,15.97904874,16.69050361,16.88030586,32.87984509,16.67150243,15.12963708,76.85538974,150.1688102,28.232797,48.9434194,29.47648251,31.71954491,16.73424307,33.48573865,35.11647789,14.5961905,15.76864592,15.51291572,15.77020377,15.39706284,31.94178806,34.11198637,53.05978133,26.21402734,28.55835621,48.40325403,56.90777017,17.68970484,33.41398838,14.39391236,37.79582685,29.4607526,36.76746148,28.44866875,85.60914308,54.99618246,49.32412304,31.07224334,32.21170913,30.29405269,31.94935115,18.23818232,15.64211997,30.76342368,16.83371789,29.01983432,29.60640304,28.47132312,32.56205826,32.69121633,14.44631171,13.80116118,33.05988494,29.77003486,29.20454244,16.01177052,32.17061453,30.09832543,32.67395515,31.79901394,30.43709304,16.19659489,15.09154193,30.87262936,17.85522471
32.53457328,17.14404933,33.05253655,16.74971161,33.94757708,15.87163094,31.29268921,15.10263563,35.87673034,17.30687314,30.69616372,16.63132305,35.51323903,30.00037742,30.18719051,32.29750749,30.71773127,31.75238021,30.22598425,14.79465065,16.15107791,30.49240144,30.27160154,29.95348983,34.2880796,16.65486585,15.96315382,16.67982893,16.8982787,32.85124523,16.6808457,15.11416069,76.87108391,150.0434137,28.24839248,48.96173123,29.48203913,31.69083501,16.74275713,33.49621139,35.14152044,14.58186844,15.7684742,15.51825903,15.7719691,15.38717769,31.94855509,34.11868242,53.08254508,26.2428043,28.53694169,48.39926876,56.86091607,17.67855231,33.42175036,14.39022699,37.8262888,29.46822352,36.76942395,28.4550864,85.63188188,55.03331072,49.3313777,31.06059377,32.20507241,30.30379001,31.94920175,18.23763442,15.66109035,30.7747123,16.8325819,29.00164225,29.64470674,28.47299751,32.58504272,32.67719182,14.44398949,13.79142718,33.03481473,29.74352046,29.19425849,15.99715745,32.22056867,30.08780585,32.64549317,31.78701142,30.43349806,16.19777482,15.07716167,30.85729605,17.86393388
32.54470876,17.16230298,33.02268852,16.75086544,33.92957798,15.87369203,31.31477766,15.09544884,35.87298475,17.29742981,30.70038915,16.64705391,35.52080292,30.029896,30.21563053,32.29333387,30.72352187,31.74093828,30.24764217,14.79515983,16.16598559,30.47516934,30.26498509,29.95567075,34.24832903,16.66566656,15.95430338,16.66139118,16.90743151,32.85429889,16.69428981,15.11614379,76.90672483,150.0151702,28.26187606,48.95833507,29.46768352,31.67599327,16.75121789,33.50550962,35.16139063,14.56951016,15.76436235,15.51893706,15.76811295,15.38896766,31.95322047,34.10008864,53.06465702,26.25125403,28.52382991,48.40189637,56.8592079,17.67841006,33.41466589,14.39784519,37.84997433,29.46455227,36.7415407,28.46627012,85.62842998,55.05322091,49.34341943,31.08280929,32.1932991,30.31595277,31.95947532,18.24610599,15.65853162,30.77448872,16.83353102,28.98256204,29.66372798,28.46801985,32.5847597,32.65968902,14.4479821,13.80136252,33.00318168,29.73957559,29.17599825,15.99573663,32.23740495,30.09911287,32.64797983,31.75785008,30.42328818,16.20805031,15.07053202,30.84139605,17.86270154
32.50783144,17.17159879,33.000295,16.7401283,33.90844743,15.85932448,31.31450568,15.08004624,35.88460313,17.28618069,30.70015139,16.64726418,35.55417745,30.05252801,30.22096151,32.28395679,30.70856175,31.70770417,30.25093988,14.79984982,16.17077592,30.47213298,30.24995358,29.97705813,34.26402912,16.67121864,15.96240833,16.66261286,16.91740486,32.81174994,16.7047432,15.11839912,76.91969117,150.0922752,28.26479606,48.98669692,29.42841307,31.69236568,16.73364819,33.4951173,35.18170003,14.57429495,15.74878969,15.52791161,15.76730179,15.40112589,31.94057739,34.13477517,53.07793068,26.25187023,28.52960067,48.3968971,56.88561959,17.68332711,33.422341,14.40517053,37.86970404,29.45987334,36.70635821,28.45497964,85.62326193,54.94280997,49.30889434,31.10796446,32.17353724,30.30712009,31.97693856,18.23909011,15.6581934,30.74707972,16.8363705,28.98613739,29.66987462,28.45488406,32.57848039,32.65296613,14.44672763,13.79879451,32.9965696,29.7547139,29.17348241,16.00648817,32.23207067,30.10583772,32.69085039,31.74153088,30.40430771,16.20477741,15.0709603,30.86949526,17.84570873
32.47529711,17.18172797,33.02184129,16.72485817,33.91092505,15.8518971,31.30847116,15.07641279,35.90963214,17.27350734,30.70228152,16.64335283,35.55833652,30.03779784,30.23127546,32.26894076,30.66763763,31.69728217,30.25302376,14.788495,16.17091259,30.51046293,30.23436652,29.97401114,34.28367306,16.67251168,15.97668135,16.67338656,16.90465086,32.80356867,16.71345073,15.12325858,76.91481323,150.1090766,28.24827948,48.98102592,29.44490573,31.70936291,16.71647082,33.45851071,35.17183827,14.58212393,15.74610941,15.53022775,15.75733789,15.40874803,31.91198937,34.13301192,53.0657072,26.24390028,28.54571287,48.4251543,56.86374628,17.68677639,33.40662013,14.41245002,37.85758266,29.44886776,36.69900422,28.4100136,85.51894461,55.00916967,49.29649191,31.11676133,32.17416947,30.27904623,31.97858433,18.24945132,15.64219262,30.74300175,16.83381782,29.0089393,29.66246909,28.45256437,32.57348312,32.67932184,14.43745261,13.79577851,33.02347402,29.78274647,29.18616361,16.01020643,32.21624838,30.09636888,32.71068754,31.78258331,30.40309722,16.20102324,15.0859982,30.89128499,17.83809894
32.4672536,17.1687747,33.043256,16.72639549,33.939521,15.86009049,31.30366869,15.09296322,35.93457507,17.27506595,30.66868635,16.63045851,35.54759439,30.02286218,30.23115641,32.25992228,30.6848248,31.74650132,30.23363188,14.77902739,16.15921237,30.51225724,30.26191268,29.97337273,34.28554649,16.67577832,15.97749873,16.68027405,16.88571981,32.82139383,16.70810107,15.12932846,76.91882243,150.0723759,28.24022063,48.95014569,29.46863717,31.72014631,16.72069623,33.47204607,35.15674958,14.59612046,15.75685263,15.52230014,15.76881864,15.39936703,31.90898863,34.13776937,53.03214267,26.22159378,28.54353284,48.43685173,56.89604929,17.69127599,33.41187492,14.39733336,37.81992441,29.46308354,36.72892749,28.40151469,85.43722141,55.01996776,49.31921921,31.11697333,32.19238684,30.29656152,31.97931541,18.24968061,15.62878727,30.75865083,16.82653472,29.02247711,29.65994118,28.4427833,32.55231824,32.69374907,14.4391321,13.78892665,33.04370572,29.78800108,29.19213959,16.00681272,32.18375073,30.06769098,32.69880308,31.79548057,30.42849606,16.19086708,15.08807484,30.89101669,17.83922659
32.50197938,17.14954786,33.05426419,16.74713234,33.95614193,15.86859656,31.28332889,15.0978229,35.92939561,17.28585065,30.67092057,16.62266798,35.53693929,29.99882992,30.21162979,32.27093843,30.70955556,31.76308989,30.20605314,14.76777771,16.16626842,30.50692308,30.28327354,29.94630533,34.25572391,16.6631817,15.96737584,16.68408695,16.88514426,32.83589806,16.69148094,15.12492047,76.87163178,150.0646558,28.23644374,48.9497518,29.48708943,31.72692889,16.74613054,33.50456813,35.13791866,14.59722465,15.76095003,15.51119931,15.78470399,15.38356678,31.93783211,34.10889,53.0041476,26.21726803,28.53611192,48.44333649,56.89676415,17.68590624,33.44605308,14.38255425,37.79895592,29.50844893,36.75142933,28.40599165,85.46070193,54.98998332,49.34602137,31.09042033,32.20367646,30.32979584,32.00158354,18.24899793,15.62918914,30.78762923,16.81628227,29.02151629,29.66596116,28.46842259,32.55380573,32.71420405,14.4505399,13.78182156,33.02692377,29.79816726,29.18485081,16.01048938,32.17551051,30.05446977,32.68140611,31.80114409,30.44359283,16.18021509,15.08795799,30.88506378,17.84696068
32.51756895,17.14896332,33.05682793,16.74912822,33.94669989,15.87399299,31.28475839,15.09817729,35.93822636,17.29501599,30.6903775,16.62996705,35.52663567,29.99420717,30.21181907,32.2889562,30.72878484,31.75783409,30.20882964,14.78126735,16.18587448,30.49284649,30.28301052,29.92599798,34.25890812,16.66780385,15.95384877,16.67630938,16.89968649,32.83699196,16.68222669,15.11091007,76.81741398,149.9698247,28.25686745,48.96336662,29.50245989,31.72482732,16.74867194,33.49653349,35.13068563,14.59166531,15.75732489,15.50434867,15.79311064,15.37627705,31.94519552,34.09049282,53.02605014,26.23824126,28.52762726,48.40085063,56.89463576,17.6723408,33.46034033,14.38618973,37.81815818,29.50893288,36.73276433,28.43314744,85.51888097,55.04591902,49.36462517,31.0902308,32.20857696,30.33726624,31.97023545,18.23350533,15.64965152,30.79306114,16.81608432,29.01555148,29.68837116,28.47732616,32.59266096,32.71040427,14.45769159,13.794378,33.01958333,29.79804992,29.17332595,16.00295852,32.19254425,30.05532389,32.64455327,31.77826439,30.45952504,16.18221112,15.08900487,30.88032626,17.85416808
32.51569471,17.16373276,33.06330474,16.74964203,33.93474606,15.87738726,31.32209892,15.09359355,35.9069209,17.30211393,30.68418017,16.64451415,35.52448539,30.02575718,30.22100466,32.31956938,30.74480255,31.74224459,30.24628158,14.78419379,16.18323001,30.49036067,30.27717477,29.94553703,34.21454008,16.68409578,15.96138465,16.67510485,16.90179764,32.82659559,16.69070143,15.11965116,76.87275325,150.0790923,28.24625538,48.97291733,29.49301671,31.70064354,16.74424065,33.50022215,35.15904123,14.54781966,15.74972637,15.51421113,15.79121629,15.3731294,31.95077161,34.10657983,53.05049292,26.24698738,28.48712972,48.34791174,56.84633471,17.67907607,33.46316829,14.40807295,37.85197385,29.47674419,36.72460024,28.43276381,85.58469178,55.04307558,49.36941915,31.09784146,32.21216096,30.33768242,31.97177984,18.24027655,15.65889251,30.80357033,16.82623472,28.99654177,29.69159168,28.48523119,32.60462081,32.68484718,14.4488896,13.80411499,32.98567926,29.77880305,29.14425044,16.00547575,32.20892319,30.08531327,32.65112064,31.7532236,30.44676021,16.19494084,15.07249412,30.86026153,17.85237946
