S701a,S701b,S701c,S712c,S713c,S714a,S714b,S718a,S720c,S722b,S722c,S724b,S725b,S727c,S728,S729a,S730c,S731b,S732c,S733a,S734c,S735c,S736b,S737a,S738a,S740c,S741c,S742a,S742b,S744a,S701a_pv,S701b_pv,S701c_pv,S712c_pv,S713c_pv,S714a_pv,S714b_pv,S718a_pv,S720c_pv,S722b_pv,S722c_pv,S724b_pv,S725b_pv,S727c_pv,S728_pv,S729a_pv,S730c_pv,S731b_pv,S732c_pv,S733a_pv,S734c_pv,S735c_pv,S736b_pv,S737a_pv,S738a_pv,S740c_pv,S741c_pv,S742a_pv,S742b_pv,S744a_pv,bsd_1,bsd_2,bsd_3,sw_a
133.5847368,124.2842197,347.9833976,80.50501565,87.73334657,15.08967297,19.66479207,92.80300825,75.10123829,125.1570501,22.49690299,38.10952849,36.41222403,39.54435886,142.7586777,36.94245116,88.23225565,79.23547806,45.96328583,75.88020819,45.76064349,88.08173007,40.51946082,126.761181,137.9571351,88.69833832,37.5824974,9.187337073,76.8563519,37.56898746,144.9481819,154.0309396,403.4145743,99.83632696,98.26957204,18.05244242,23.21359638,95.89384321,86.39155544,141.5813642,25.36690251,47.00337737,38.46003246,42.92745028,139.0037268,41.11125427,97.52603285,97.90040508,46.8584649,91.05587689,48.85721266,96.95027485,46.67949982,151.1470202,138.9513779,98.50403368,40.07511633,8.609475559,80.39114886,41.43494331,0,0,0,1
133.6121305,124.2457216,348.5151347,80.53214438,88.01957051,15.07622797,19.64339421,92.7280959,75.11283183,125.0949233,22.50005811,37.9808404,36.5222715,39.89228498,142.4883437,36.97084748,88.13404098,79.16849412,45.88142613,76.02844283,45.73930302,88.35127642,40.44412448,126.7366813,138.1789863,88.64259193,37.60155641,9.203019494,76.79543682,37.54925865,145.087144,153.9228225,403.2557999,99.93551737,98.19747412,18.05451418,23.21254514,95.88061303,86.38685813,141.4910062,25.38764983,47.00613512,38.49860642,42.95299298,138.932442,41.10718143,97.55553175,98.05401319,46.84769719,91.07925229,48.82599219,96.74394596,46.6281713,151.1080208,139.0331805,98.51901851,40.08687015,8.610894447,80.44062376,41.4008315,0,0,0,1
133.8820072,124.266778,348.8174544,80.68905608,88.10704055,15.01907051,19.6554282,92.60992101,75.07347509,124.6033581,22.51164013,37.99822032,36.56257544,39.57013576,142.4604148,37.00626875,88.13648966,79.20486576,45.91944845,75.89885061,45.89489698,88.3753758,40.38433002,126.6719144,137.9733502,88.56124906,37.67876377,9.193146923,76.60470793,37.62441266,145.1417177,153.9777097,402.9446247,99.99997152,98.15799239,18.07337796,23.18664706,95.92720382,86.37864536,141.4885834,25.39416721,46.99983046,38.51471054,42.934406,138.9148464,41.10289477,97.55111387,98.1605916,46.88095841,91.04279768,48.82861009,96.67595237,46.64390553,151.0548297,139.0466469,98.40316393,40.05745942,8.618153943,80.50879627,41.37235969,0,0,0,1
134.1100726,124.1958251,347.6755076,80.90365851,88.18760522,15.0214025,19.7056358,92.76990291,74.99475593,124.7084823,22.57465817,37.88955095,36.55275415,39.64265931,142.8481536,37.05033457,88.14326628,79.35134712,46.08124717,75.82187663,45.94997433,88.34931961,40.42955885,126.6725629,137.9975531,88.62108005,37.70706505,9.183298589,76.52061968,37.70459467,145.0782413,153.986074,403.0440068,100.0230723,98.14344324,18.07892171,23.19590383,95.9045851,86.32750781,141.48172,25.38400316,46.94695059,38.50160979,42.91448684,138.8791264,40.99774558,97.44227677,98.19774363,46.9703286,91.05707672,48.82297139,96.73961024,46.68578598,151.0540542,138.8971331,98.41315262,40.04135373,8.624429422,80.554529,41.33569188,0,0,0,1
134.1446238,124.4228641,348.1458558,81.03403084,88.44270921,14.98055529,19.6676493,93.1317941,75.05476739,125.0152017,22.59474627,37.76380377,36.56817093,39.71923246,142.8850195,37.08535634,88.17454598,79.27025257,46.07687262,75.67031582,46.01554186,88.69909603,40.35028378,126.8146264,137.6611129,89.00938581,37.67931348,9.155753097,76.56743324,37.79073505,144.9826548,153.9516606,403.3260244,100.0015113,98.1328398,18.08395168,23.21429625,95.83341746,86.24345208,141.5379325,25.38798436,46.96025792,38.45253807,42.92074775,138.8438714,40.96057546,97.48117849,98.16065807,47.01557353,90.99020217,48.77600132,96.75930496,46.68610848,151.1461968,138.8034721,98.47870255,40.03541873,8.630638179,80.57431612,41.30248103,0,0,0,1
134.6333014,124.6028819,349.1058292,80.92335284,88.98162092,14.99674088,19.60376507,93.0220636,74.96162589,125.0328181,22.61880741,37.77998188,36.62175413,39.60934712,142.5307157,37.11134191,88.12884386,79.01588531,46.0777978,75.58875251,45.95282403,88.87024731,40.36634031,126.8559922,137.8387703,88.98177268,37.69696117,9.154968658,76.81650488,37.81717933,144.9058824,153.852097,403.2846224,99.87722138,98.05103414,18.08670268,23.21630699,95.82280238,86.26082816,141.574471,25.3693388,46.98003613,38.4315175,42.93770518,138.6849552,40.98419963,97.55847295,98.1029335,47.01394373,90.99408514,48.73038944,96.80365287,46.6925419,151.1738855,138.5842633,98.4741936,40.03109329,8.630185785,80.55026793,41.30729882,0,0,0,1
134.8360797,125.1266076,349.2936405,80.84411198,88.97181651,15.02403141,19.61440436,92.87048824,74.97404085,125.3720719,22.60773175,37.74757532,36.69005271,39.56896795,142.5610386,37.08305855,88.18887943,78.9215794,46.05784588,75.57564261,45.8762372,88.6595589,40.43539032,126.6949503,138.3086551,89.06604944,37.677593,9.154419168,76.83436257,37.84785915,144.9325717,153.5819865,403.3028999,99.85803023,98.19312035,18.06543341,23.2168069,95.8934006,86.33741941,141.5309565,25.37042142,46.97529301,38.47682281,42.9528891,138.4710845,41.01833749,97.56692313,98.11205048,47.00842586,91.04442161,48.73780757,96.88283571,46.6745593,151.1696908,138.4411765,98.44821277,39.99772251,8.628997609,80.56601143,41.32465554,0,0,0,1
135.1342448,125.5292774,348.8443835,80.96440923,88.90474745,15.05255321,19.59651031,92.7899738,74.82309395,125.4757335,22.55405134,37.91441115,36.73607901,39.49404062,142.5168111,37.06017264,88.05793091,78.85589165,45.97893931,75.42292383,45.87461177,88.55638089,40.4493655,126.8911497,138.3097804,89.02270359,37.76518638,9.165855107,76.80689397,37.87687467,145.092328,153.5735327,403.3767466,99.98980377,98.15467892,18.0672672,23.19803802,95.87164353,86.38234697,141.4730035,25.38445594,46.99895415,38.49024651,42.97825611,138.0560612,41.03885272,97.56902398,98.18858581,46.98431868,91.02622507,48.77332557,96.97287275,46.63578648,151.1512897,138.3952818,98.39272611,40.05568339,8.638921269,80.67615634,41.3499153,0,0,0,1
135.3393799,125.8035557,349.1925544,81.02190864,88.75244723,15.03885374,19.61652909,92.72424513,74.77404235,125.6235747,22.56139425,37.9209025,36.76233117,39.50058336,142.760644,37.04504166,87.98414205,78.90634642,46.07449564,75.53623223,45.90087998,88.69645412,40.35015356,126.862758,138.2956184,88.89968561,37.82442622,9.144398419,77.01451448,37.86851288,145.1933575,153.8720102,402.7883952,99.96040639,98.02985623,18.07930124,23.18909738,95.84075794,86.36394687,141.3521259,25.37938249,46.98138239,38.47819577,42.96171639,137.8305336,41.05185381,97.49014744,98.20158389,46.97836818,91.03455451,48.7980012,97.11885716,46.59554422,150.9727232,138.2714433,98.3671504,40.04000207,8.650994259,80.68973685,41.36393912,0,0,0,1
135.1198277,125.6665418,348.8863936,81.07435008,88.73796008,15.03902733,19.63382883,92.84002554,74.68602138,125.6950902,22.53005641,38.14240502,36.84352664,39.5655518,142.7882245,37.08825029,88.08429012,78.90884793,45.9823877,75.6177957,46.07904039,88.70639932,40.35804041,126.7239005,138.1693888,89.14115091,37.73896422,9.134599229,76.92509242,37.8606395,145.1524981,153.9309268,402.5894738,99.97873787,98.04381634,18.07847346,23.19270893,95.84756913,86.34325221,141.2678646,25.38170485,46.94706438,38.45827834,42.92149914,137.7986323,41.08491091,97.45257428,98.24298345,46.96628836,90.99795475,48.77641287,97.31547491,46.65243848,151.0911719,138.1490628,98.39206173,39.98908345,8.656609806,80.6605557,41.36516185,0,0,0,1
135.0751261,125.1847247,349.0980718,81.33999473,88.69285035,15.00397174,19.59357492,92.78859467,74.55646019,125.584874,22.46001051,38.14770387,36.9272287,39.64183388,142.9701881,37.05689698,87.94643733,78.9118561,45.92562387,75.6756199,45.96207662,88.74167239,40.35807109,126.6481734,138.5148427,89.04523281,37.74430449,9.100537257,76.72661445,37.88358825,145.1587505,153.9709678,403.2211464,99.88442358,98.19052755,18.07370375,23.19776025,95.82331625,86.30020836,141.1248761,25.37150033,46.90787932,38.43455939,42.93651727,137.6340281,41.08897859,97.46775188,98.28195675,46.95436579,90.86273718,48.74652201,97.50542166,46.67629596,151.2743401,138.0084426,98.36039468,39.99477817,8.665661105,80.67332632,41.32463841,0,0,0,1
135.0485705,125.0664963,349.963155,81.24089646,88.74167239,14.99361364,19.57582856,92.76383737,74.60581984,125.4736299,22.47011554,38.01454907,36.99946268,39.66385319,143.0651625,37.04895302,87.8755271,78.7419189,46.04181192,75.63859772,45.94205093,88.69285035,40.31542499,127.0755186,138.6398992,89.14125805,37.75742524,9.118626465,76.67309591,37.84298711,145.0624224,153.84109,403.6594219,99.81708264,98.20832801,18.06351718,23.21077354,95.84967149,86.29047782,140.9362339,25.33379978,46.94470443,38.46286433,42.96480306,137.387785,41.11791506,97.48898013,98.17185599,46.90062334,90.88605372,48.68822356,97.66817807,46.66819095,151.2650363,137.9531538,98.30987482,40.05462572,8.674760958,80.65194697,41.31090067,0,0,0,1
135.2764221,125.6018779,349.5305562,81.40530432,88.70639932,15.00933968,19.61392287,92.82868253,74.43040703,125.8063402,22.43482061,38.06294577,36.98660333,39.75306608,142.8431186,37.03367869,87.9003682,78.8642697,46.1386788,75.7294234,46.01170361,88.73796008,40.26166259,126.8270805,138.8670596,89.26990517,37.7280862,9.117365061,76.56866192,37.78832645,145.0425309,153.6729915,403.8121998,99.82853797,98.22563646,18.05882184,23.21025609,95.88427246,86.38024537,140.7494978,25.34030076,46.9917882,38.48890976,42.97216253,137.1944937,41.18953698,97.54366869,98.20495494,46.82829634,91.00268429,48.63866008,97.74289745,46.62496761,151.2876329,137.9476194,98.26633715,40.06188702,8.683428377,80.65112325,41.3233247,0,0,0,1
135.3277947,125.6307994,348.4326826,81.41966112,88.69645412,15.01233009,19.62693978,93.23166731,74.50778167,126.1904984,22.41827388,38.02032959,36.90290558,39.76308941,142.8337807,37.03520074,87.88304879,78.92605363,46.14249861,75.80695673,45.97365661,88.75244723,40.11877972,126.948041,138.8930133,89.43084738,37.77037271,9.126309862,76.65254687,37.86282717,145.1732454,153.5868047,403.6596952,99.93284116,98.10253569,18.06339521,23.19858353,95.8976581,86.35036059,140.521895,25.37281899,47.01144505,38.52884564,42.96054904,137.0639631,41.24782565,97.54149411,98.26481128,46.6879433,91.03666557,48.62177306,97.74840519,46.53717974,151.1984564,138.1315159,98.29257117,40.06894761,8.695495442,80.69536888,41.29360316,0,0,0,1
135.3836443,125.4864159,348.6955632,81.39232078,88.55638089,15.01274307,19.56473883,93.46178483,74.59447628,126.3226291,22.44155434,37.99193998,36.9149191,39.73787924,142.638577,37.06263649,87.55040901,78.68641474,46.04206932,75.80557216,45.84990981,88.90474745,40.02670573,127.0943606,138.8933724,89.67244735,37.80678783,9.139314896,76.80900961,37.87503134,145.2499906,153.4886606,403.4223182,99.96349413,98.10348477,18.05758158,23.17257137,95.89484137,86.39207861,140.3488701,25.38229344,46.99545414,38.52738471,42.93898293,136.9912245,41.29285735,97.49243996,98.26288892,46.61167416,91.09083422,48.59976833,97.80732272,46.53518873,151.1142938,138.2796842,98.18448921,40.01873141,8.704225681,80.73628318,41.24132659,0,0,0,1
135.5496049,125.1752471,348.7564827,81.34821523,88.6595589,15.03044938,19.58471372,93.28717808,74.72221103,126.9180438,22.45217888,37.93114355,36.96750313,39.63469138,142.3239262,36.88572418,87.18549868,78.53513982,46.09433479,75.75873164,45.90545755,88.97181651,40.06322181,127.0631735,138.9995707,89.7190507,37.89253279,9.156971553,76.92794777,37.94127814,145.2837885,153.4968901,403.4598094,99.99130626,98.10029993,18.04830685,23.17953038,95.83730016,86.32538237,140.4429168,25.39739642,46.93555671,38.51315806,42.90010083,137.0612835,41.3007489,97.38312341,98.21892968,46.60088574,91.05141664,48.56073048,97.99408837,46.60173466,151.0700383,138.4094926,98.21762063,40.01911857,8.711225336,80.74103205,41.16263001,0,0,0,1
135.7240479,125.1310151,348.3720177,80.98774168,88.87024731,15.06301869,19.59053406,93.01775626,74.67230515,126.6713822,22.46622286,37.8488959,36.83246609,39.5695278,142.2674743,36.8853238,87.00668796,78.52798058,46.12882141,75.80205938,46.0238097,88.98162092,40.1607242,127.0328818,139.353262,89.80286016,37.86937824,9.165189949,76.99180378,37.94260646,145.2456376,153.4791644,403.7745407,100.0065173,98.17685169,18.04031395,23.21111954,95.79485127,86.32252653,140.5265688,25.38640625,46.90989878,38.48092929,42.88199275,137.1289995,41.26808103,97.41236881,98.17376197,46.54521972,91.00917388,48.50269507,98.03112966,46.60636259,151.2354637,138.4393495,98.30580789,40.01781938,8.71796856,80.71961671,41.1077187,0,0,0,1
136.017433,125.0892721,348.3960305,80.7377911,88.69909603,15.06655404,19.592198,92.94119682,74.70344029,126.8765269,22.47288703,37.73770769,36.88569143,39.52530913,142.5794289,36.90487307,87.00789942,78.58747388,46.21629231,75.98343795,45.96662073,88.44270921,40.23039405,127.1549473,139.8787221,89.61305542,37.76316761,9.167023723,76.87380549,37.8738548,145.0433945,153.33151,403.8279918,99.88891351,98.22412056,18.04513014,23.20356462,95.80869089,86.27034863,140.6254332,25.37462838,46.9651989,38.50072477,42.91681289,137.2512557,41.28869391,97.54512278,98.15582065,46.46194495,91.02245144,48.35976388,97.99354536,46.60351315,151.2912286,138.4652758,98.30648696,40.04904696,8.710073834,80.64959398,41.11449348,0,0,0,1
135.9938471,124.9351356,348.0699637,80.58588698,88.34931961,15.04814608,19.54164966,92.72178371,74.72722166,126.7296524,22.42133531,37.58891481,36.8789209,39.65964996,142.2159737,36.94096837,86.90261663,78.42796329,46.16142935,76.07766628,45.9098876,88.18760522,40.30760601,126.9839374,139.8874208,89.60777596,37.68545169,9.178812274,76.99534495,37.77350372,145.1024845,153.1881252,403.9982366,99.89905303,98.17876854,18.02528782,23.2042115,95.83019169,86.29244922,140.6604144,25.37833035,46.981584,38.51972615,42.93431274,137.3510012,41.35868936,97.51337309,98.16697929,46.39657751,91.05841325,48.2765102,98.04189535,46.59231079,151.4151383,138.590553,98.32003375,40.06832924,8.704980974,80.6805981,41.14915544,0,0,0,1
136.1308304,125.1003135,348.2865646,80.65451053,88.3753758,15.04550498,19.5750258,92.65819288,74.66264802,126.7071966,22.39451932,37.55899694,36.97948861,39.65563648,142.2932071,37.0076832,87.28565823,78.25825512,46.18103264,75.91826476,45.95421482,88.10704055,40.28568712,127.2548438,139.6656496,89.58634991,37.65150842,9.188007951,76.96981071,37.79049756,145.2377971,153.2114447,404.1585039,99.96559267,98.1623578,18.03137028,23.19626233,95.82652306,86.37805096,140.6345168,25.388357,46.96687475,38.50758457,42.95137017,137.3811466,41.37942336,97.5160916,98.21276368,46.35243455,91.09061392,48.28812269,98.04063524,46.59045086,151.3565436,138.7765046,98.28216797,40.0498289,8.700488316,80.77871851,41.17911901,0,0,0,1
136.0245492,125.5271745,347.7820702,80.75030967,88.35127642,15.05526795,19.6588947,92.69692202,74.70110046,127.0873663,22.41879619,37.69118346,37.05972633,39.60705217,141.8854167,37.10276609,87.35369584,78.37447376,46.1809567,75.74955056,46.06002861,88.01957051,40.25083566,127.199804,139.0406279,89.50835799,37.67291443,9.214842637,76.71642569,37.87087621,145.3036888,153.3230985,403.7057437,99.96101563,98.04881247,18.04756022,23.18666725,95.82852609,86.35940769,140.8293217,25.397335,46.94256333,38.51331253,42.93633886,137.5808662,41.39546476,97.48268511,98.21925372,46.32783573,91.14441,48.24836891,98.07846636,46.60693216,151.248501,138.8170877,98.20052442,40.0431345,8.706705002,80.84633538,41.208764,0,0,0,1
135.9451824,125.3659043,347.4860971,80.78524187,88.08173007,15.04669387,19.66125424,92.61146445,74.5506795,127.3501693,22.38131858,37.62110912,37.05783473,39.50713287,142.2947607,37.18026138,87.29967923,78.60470703,46.17211169,75.66250801,46.08288647,87.73334657,40.20758953,127.3996033,139.1318906,89.47615837,37.63178778,9.209343129,76.67056898,37.87045262,145.286765,153.4006685,403.8418544,99.93464253,98.12847335,18.04768488,23.19896766,95.81491438,86.39887616,141.1067758,25.41233409,46.91361175,38.50613622,42.89767841,137.8746188,41.41312908,97.44236161,98.24896231,46.35152836,91.10933405,48.21518797,98.23912642,46.61367652,151.2691416,138.8308577,98.11578668,39.99681623,8.697144252,80.82540602,41.20660395,0,0,0,1
135.5346447,125.2838663,346.8851495,80.75259122,87.82456305,15.04912682,19.68538993,92.43825228,74.70661176,127.0610674,22.42437699,37.51564863,37.04123892,39.47140654,142.6660134,37.05190151,87.36328114,78.73848131,46.11041959,75.57188652,46.06605626,87.72223621,40.09265432,127.3461573,138.9375021,89.54596562,37.74324571,9.218092241,76.57395877,37.97277344,145.1074693,153.3328037,404.0879977,99.8783181,98.26109497,18.05017189,23.2073367,95.79130315,86.31086046,141.3189378,25.40255443,46.94816104,38.47612168,42.92670881,137.9822059,41.41999343,97.49405427,98.24451302,46.37442863,91.02404493,48.17245545,98.35095333,46.63327378,151.3928629,138.6278648,98.23558836,40.0293121,8.687791432,80.81215784,41.20093076,0,0,0,1
135.6957201,125.6508064,346.6890558,80.78660178,87.63598509,15.05833193,19.69635798,92.44021242,74.76501087,127.530611,22.44019068,37.49390206,37.02444533,39.48915658,142.3425165,37.03837722,87.20776971,78.7871255,46.09338072,75.53161713,46.01364088,87.63092932,40.05970084,127.1569324,138.9590756,89.34580938,37.78086769,9.223154034,76.46341166,38.00348039,145.0616959,153.2388393,404.0800925,99.85235623,98.22790155,18.04322026,23.21648311,95.78957637,86.36617675,141.549299,25.37877463,46.97995236,38.46346569,42.97888946,138.0683459,41.44818042,97.52922534,98.1349023,46.41577333,91.05589402,48.13375165,98.36368845,46.65308511,151.4317278,138.3715878,98.28582483,40.08341212,8.670677881,80.80260201,41.24831332,0,0,0,1
135.6772194,125.6870981,347.009004,80.89040187,87.72370119,15.07071508,19.6640266,92.55673804,74.7300745,127.6973752,22.41837458,37.42491389,37.22209017,39.5365093,142.0603998,36.96908825,87.06986553,78.78920198,46.00146493,75.79727523,46.0790123,87.73029508,39.9249035,127.4680062,138.9362108,89.47718732,37.75539457,9.203956446,76.52596957,38.07802505,145.1683612,153.0555731,403.8993218,99.87764369,98.20291006,18.02823166,23.23285072,95.89205155,86.43890535,141.8628721,25.3876546,47.02869849,38.5089904,42.9704675,138.1215483,41.47368875,97.56766327,98.17408054,46.44950539,91.11587997,48.13936629,98.38817554,46.66437414,151.371117,138.3300464,98.2687582,40.06987161,8.656470111,80.82437222,41.30595831,0,0,0,1
135.4049032,125.7820617,346.901897,81.06766873,87.65462055,15.07378419,19.6772744,92.63857651,74.84665501,127.8430136,22.36905568,37.44690929,37.1811483,39.40100202,142.2214948,37.02870417,86.94162968,78.79119153,46.07053233,76.0584133,46.29661984,87.79121166,39.86178939,127.5674892,139.1070147,89.44847615,37.59638694,9.223119775,76.49493565,37.94066637,145.3389734,152.8997661,403.7135816,99.84549852,98.14703703,18.012675,23.23054757,95.88503013,86.45056429,142.1073106,25.40437952,47.02691526,38.53966553,42.97180958,138.1449679,41.50883723,97.63644843,98.25192442,46.45969998,91.13148728,48.15959375,98.28834698,46.60093862,151.3948578,138.2903229,98.17774322,40.05967689,8.64465622,80.86869918,41.33277089,0,0,0,1
135.2928227,126.0083979,346.6617619,81.27598377,87.74099511,15.11372291,19.70681869,92.89912952,74.81674797,127.8716149,22.33161685,37.45422885,37.18371347,39.35325565,142.4074853,37.0439107,86.9396533,78.81931513,46.33029783,76.04830836,46.29939187,87.67371775,39.84809077,127.5844425,139.2418703,89.55048292,37.50943211,9.254346221,76.40855357,37.9031201,145.3644546,152.8466803,403.6398026,99.79421587,98.06870863,18.0346689,23.21136027,95.89882324,86.38720757,142.3595306,25.40873106,47.00955008,38.54939517,42.95894378,138.1656083,41.53241618,97.6267694,98.26043466,46.52724138,91.10685844,48.18903137,98.27293171,46.61820795,151.2836697,138.1359391,97.99288915,40.03688474,8.642242358,80.91795001,41.37598819,0,0,0,1
135.0846644,125.9158324,347.0093289,81.4561506,87.96472004,15.12600504,19.69924872,92.94705597,74.85871031,127.6485846,22.36037583,37.48853129,37.23408098,39.32586912,142.6333347,37.04662473,86.92645591,78.66222286,46.38981279,75.81138266,46.2910568,87.7065567,39.89164032,127.4560815,139.483535,89.63225766,37.51678986,9.227575723,76.42707415,37.93850446,145.3193075,152.7775066,403.6856896,99.75002085,98.09346907,18.04389161,23.2105907,95.84705774,86.29847444,142.629791,25.4018642,46.97021131,38.55094562,42.94984675,138.2516697,41.54261805,97.54613445,98.26255044,46.62658292,91.06112297,48.20537468,98.26866691,46.65957825,151.2901257,137.9963467,97.98869671,40.00493242,8.642853574,80.9429695,41.41943732,0,0,0,1
135.0787239,126.140983,347.9155143,81.50742368,88.12177878,15.09939235,19.67950566,92.71488748,74.75977829,127.4125636,22.38577178,37.51808944,37.16595034,39.344261,142.9851602,36.94794135,86.87997587,78.69439981,46.38829623,75.67969124,46.22770302,87.81336252,39.8277384,127.5786943,139.6385882,89.49951616,37.53420147,9.217149193,76.5030449,37.91230458,145.2861832,152.6547878,403.8739657,99.77665096,98.12532681,18.04075842,23.22773826,95.72209733,86.26698145,142.8408414,25.38911251,46.99437388,38.51677848,42.94701813,138.344918,41.53021925,97.5429003,98.18311324,46.66296685,90.97866533,48.20679964,98.15387555,46.65571395,151.373817,137.9189413,98.12882183,40.01503289,8.648579435,80.9770319,41.4608217,0,0,0,1
135.0826379,126.1850601,347.9389989,81.45219564,88.24290221,15.10796148,19.65965579,92.72473863,74.65126471,127.4894398,22.35962425,37.51325423,37.14480024,39.27824292,142.8598304,36.95904601,87.15266486,78.64326213,46.36131124,75.7773384,46.05014857,87.64688143,39.80591151,127.6151747,139.3601845,89.40579895,37.57610017,9.224967339,76.57705454,37.90341815,145.2086403,152.4723485,403.9006543,99.66693712,98.18735482,18.02404935,23.22869828,95.74331165,86.23270125,143.0319315,25.36612217,47.01756715,38.52199599,42.99716716,138.2952257,41.5383363,97.61496323,98.14527301,46.69209777,90.94026335,48.15957378,98.11853861,46.65411315,151.3435628,137.760637,98.13856681,40.02802854,8.653010698,80.89831087,41.51843839,0,0,0,1
135.4904275,125.8241382,348.0332583,81.47882466,88.18961677,15.12356446,19.68367749,92.93184634,74.76174482,127.3948571,22.28662333,37.51060914,37.12754403,39.25067111,142.684089,36.99295943,87.38487835,78.65988959,46.22723948,75.65658328,45.97085585,87.5615068,39.86456338,127.589335,139.3345519,89.49661699,37.64714444,9.206800387,76.35211262,37.83428969,145.2462905,152.0230322,404.022823,99.70056877,98.2565506,17.99011275,23.20258702,95.86339252,86.2286979,143.2225118,25.35541516,47.00274702,38.57417853,43.01398771,138.0662835,41.59512497,97.61899772,98.16055849,46.7100898,91.01410676,48.14356388,97.94926084,46.65552278,151.3574116,137.7256014,98.13256678,40.05333148,8.650409923,80.95006386,41.56012272,0,0,0,1
135.5479295,125.4448965,347.9359986,81.53805529,88.23887924,15.08379215,19.7334298,92.8993799,74.76208697,127.1583233,22.27246281,37.48869553,37.1507896,39.13728713,142.7700289,36.97761602,87.3211249,78.67900977,46.21339424,75.46004885,46.05981999,87.6977549,39.96619914,127.763696,139.7376208,89.16372182,37.66984601,9.20000434,76.30101919,37.83757451,145.3457581,151.7613171,404.0045265,99.79008754,98.27089928,17.98934308,23.18858313,95.89110745,86.23035487,143.2597448,25.37600373,47.00973863,38.58786194,43.01444825,137.8417168,41.60212683,97.50926472,98.18193764,46.71800988,91.05121886,48.15804279,97.84118531,46.64466159,151.2965595,137.8540519,98.10897808,40.08155835,8.66263004,81.05057802,41.59354402,0,0,0,1
135.8272063,125.0856317,347.9209129,81.48916641,88.25890654,15.07553015,19.71718979,92.97028634,74.67075452,126.9752009,22.29555955,37.46686411,37.2041815,39.15247197,142.8385662,36.94478511,87.07538791,78.79115544,46.25123213,75.42737652,46.05998684,87.82213481,40.05430874,128.0736891,139.8107598,89.24761953,37.77751113,9.193595859,76.23841076,37.87669202,145.3436598,151.797822,403.5537814,99.79077686,98.2186602,18.01506807,23.19436126,95.85351491,86.24826923,143.529939,25.3863511,47.00097914,38.58092719,42.98957444,137.7196842,41.58708157,97.45041314,98.23701492,46.72499006,91.08739271,48.12340542,97.83115339,46.6531555,151.0717418,137.9707081,98.10506163,40.08741157,8.677464582,81.05040208,41.62574093,0,0,0,1
136.0031938,124.9781188,348.1832111,81.51262566,88.20011873,15.0742822,19.69594238,93.21751488,74.64487597,127.0387475,22.31673891,37.52788892,37.22908439,39.17885863,142.327142,36.95909142,87.41424774,78.82853364,46.30439789,75.41925165,46.02892063,88.04013098,40.03412263,127.6930482,139.9729279,89.3119681,37.81022666,9.170514143,76.40998116,38.01078286,145.303492,151.6728526,403.7148916,99.80452819,98.22604626,18.01685711,23.2012231,95.79471361,86.18281401,143.8498667,25.39643688,46.9643431,38.56328343,42.9443608,137.7906375,41.59366586,97.47469581,98.23482489,46.75409441,91.05551567,48.0624825,97.82255419,46.68242878,151.1105087,138.1192512,98.13976615,40.0661018,8.689524786,81.04802333,41.58804594,0,0,0,1
135.9309256,124.7252171,347.1033212,81.4815043,88.21388968,15.06643483,19.71110752,93.15347928,74.53402727,126.6217787,22.37617639,37.64861706,37.2889289,39.29850599,142.2578593,37.05877476,87.29019434,78.94147024,46.24515551,75.48999928,46.01587347,87.98898967,39.99061664,127.9448801,139.7107888,89.13029576,37.87232676,9.158765953,76.47781094,38.03558823,145.2311833,151.5685455,404.0350039,99.76609069,98.2641659,18.01575559,23.22095702,95.76816692,86.07624074,144.0755468,25.38754911,46.94889507,38.54785444,42.92967528,137.7679056,41.58264307,97.50353281,98.18542206,46.7856292,90.97352808,47.97076982,97.84581258,46.69284877,151.304423,138.2851228,98.15396769,40.06911478,8.695297797,81.05937866,41.56372903,0,0,0,1
135.8227305,124.6867377,347.3402945,81.42463039,88.02199827,15.11405374,19.73615844,92.78265424,74.36478277,126.6927521,22.45347428,37.61342224,37.23562224,39.31780005,142.3573956,37.03616207,87.26655008,78.96328429,46.27958764,75.57455187,45.85106877,88.15006292,39.94456967,128.1676616,140.0756202,88.99115211,37.85590208,9.179490534,76.43664345,37.88165134,145.2121304,151.4342122,404.07,99.68321444,98.27732893,18.01142504,23.23253707,95.73714459,86.11463663,144.248424,25.36468983,47.00446299,38.53179399,42.96988286,137.6619011,41.58221838,97.58646497,98.07532848,46.76882421,91.03509313,47.90677639,97.87527227,46.70816355,151.3609215,138.3513357,98.19523344,40.08466484,8.702625523,81.07079818,41.5422779,0,0,0,1
136.2074149,125.0427238,346.8170145,81.48268264,87.79519192,15.16885602,19.77076463,92.78032215,74.47865673,126.7383989,22.45681994,37.62955857,37.18772657,39.21432027,141.9365564,37.00366308,87.17928106,78.98759608,46.27849095,75.33470029,45.79613249,88.17640704,39.91431897,127.8621838,140.5644903,88.80870113,37.76580369,9.196031679,76.50130353,37.80298981,145.2498542,151.3125435,404.0787006,99.59719727,98.23129953,18.01070603,23.24716567,95.78232871,86.17949004,144.4056414,25.38185502,47.04190536,38.560945,42.98694,137.5660946,41.6050306,97.63513029,98.10478176,46.69140031,91.14575315,47.91467169,97.87030143,46.68745567,151.4509843,138.5565749,98.23694998,40.0900344,8.708534212,81.10246895,41.57196075,0,0,0,1
