701_ab_pv,701_bc_pv,701_ac_pv,712_ac_pv,713_ac_pv,714_ab_pv,714_bc_pv,718_ab_pv,720_ac_pv,722_bc_pv,722_ac_pv,724_bc_pv,725_bc_pv,727_ac_pv,728_abc_pv,729_ab_pv,730_ac_pv,731_bc_pv,732_ac_pv,733_ab_pv,734_ac_pv,735_ac_pv,736_bc_pv,737_ab_pv,738_ab_pv,740_ac_pv,741_ac_pv,742_ab_pv,742_bc_pv,744_ab_pv
149.5184828,160.1257318,415.1830813,102.520745,102.186067,18.52634131,23.86552568,99.48405048,89.00399166,151.7464305,26.37280992,48.51643604,39.73651377,44.60726367,147.1724509,42.93743464,100.2362207,101.0733384,49.82269958,94.56128716,50.88527763,104.7840297,47.9377061,157.6229052,149.4447076,100.8026817,41.66885524,9.141204669,83.23163105,43.58468281
149.4241403,160.1180995,415.423644,102.4573286,102.163908,18.51653943,23.87649044,99.46342208,89.03454874,151.7793422,26.36500715,48.55658696,39.7259238,44.65111668,147.1960322,42.9414336,100.2952756,101.0415659,49.80515892,94.57595438,50.84524248,104.7519839,47.95319335,157.6402862,149.3561043,100.854485,41.6845165,9.142029516,83.12528091,43.60036717
149.3838245,159.9771701,415.4708012,102.4184606,102.1968203,18.49871201,23.86806788,99.52102095,89.04479732,151.768358,26.36909658,48.56945495,39.75431897,44.6751732,147.1808833,42.95175092,100.3413552,101.0774179,49.74533481,94.60111413,50.8339347,104.6986665,47.92951375,157.596966,149.4133956,100.8395598,41.67547723,9.132868762,83.12013983,43.63456027
149.5569728,159.8580319,415.4219254,102.4769826,102.1817508,18.49362026,23.85467999,99.53444941,89.06528515,151.6516745,26.37611147,48.55883576,39.76413073,44.67610364,147.0998384,42.96455133,100.3059593,101.1344771,49.71322678,94.6684397,50.87273885,104.6584724,47.8852174,157.5754724,149.5306518,100.7903625,41.68890307,9.130425843,83.19826432,43.63648308
149.6424854,159.9691056,415.0450621,102.5368876,102.1581892,18.50595104,23.84370618,99.53312833,89.11831068,151.7338548,26.39488278,48.51902179,39.78471943,44.66921576,147.0656183,42.97610565,100.2496965,101.1623133,49.69358054,94.68740169,50.88485312,104.7272935,47.89640159,157.4031616,149.6003079,100.7246845,41.68275581,9.144998039,83.19018252,43.64084211
149.6739859,160.0104861,415.0938843,102.5411062,102.1035747,18.5154614,23.85506696,99.46913142,89.0869797,151.833451,26.40016964,48.48796379,39.73696984,44.60313775,147.177372,42.94592588,100.2035788,101.1491243,49.74413458,94.66232227,50.88358582,104.8245941,47.95209944,157.4030915,149.592356,100.7603184,41.67314438,9.150879377,83.17245165,43.640917
149.5941762,160.0491696,415.4109337,102.5016118,102.1512369,18.51272134,23.86917608,99.44203488,89.00757577,151.8342647,26.39317715,48.49129498,39.70898949,44.59946234,147.2274188,42.91765385,100.2513227,101.139956,49.77093353,94.54631688,50.8388609,104.8717926,47.95888395,157.5967802,149.6167954,100.8699456,41.65086563,9.154052814,83.19145307,43.61923259
149.4293709,159.8517944,415.4315212,102.4269361,102.1660254,18.50368941,23.89278806,99.44358311,88.98505905,151.8114857,26.36083323,48.51094219,39.73198987,44.64671306,147.145554,42.91037719,100.3106165,101.0228458,49.77890828,94.56475,50.79532456,104.9316271,47.97135496,157.6140725,149.4675542,100.9368997,41.67030836,9.151137091,83.1435267,43.61902356
149.4511891,159.7524558,415.5457248,102.4212677,102.1458931,18.49163186,23.90823104,99.53008407,89.07019752,151.6797345,26.36597264,48.53348688,39.75569543,44.64758995,147.0515079,42.94352061,100.4098463,100.9959584,49.7737852,94.69233895,50.81039878,104.8939825,47.94909058,157.5668877,149.4431693,100.9037291,41.67634098,9.145863862,83.1459579,43.6541015
149.6071288,159.7493594,415.6373213,102.4895387,102.0953238,18.49817374,23.90669806,99.58496122,89.06295551,151.55151,26.40154622,48.54355826,39.78002683,44.63845317,146.9486049,42.95551076,100.4747456,100.9787843,49.74637736,94.67231016,50.84893888,104.7145473,47.90489008,157.4631251,149.534535,100.8982868,41.66812848,9.141264181,83.20938251,43.65740309
149.6585396,159.8630734,415.5066654,102.4386076,102.0910215,18.51829974,23.88439719,99.61543806,89.08622398,151.5740297,26.39596192,48.54539734,39.80019117,44.60287636,147.0061102,42.96092133,100.4683033,101.0041719,49.73480476,94.67929435,50.86457546,104.6775884,47.89581628,157.3912796,149.5837098,100.8316477,41.64749987,9.148343587,83.20819992,43.66564982
149.7006505,159.9315167,415.6540971,102.4374042,102.1151629,18.53059157,23.87708056,99.63692915,89.04676169,151.6439644,26.39790921,48.50279043,39.79533641,44.56527226,147.1072833,42.96279157,100.3745835,101.0155459,49.77259776,94.61438822,50.86828878,104.7925124,47.94171452,157.350682,149.4934163,100.8066584,41.64574484,9.154194446,83.20309905,43.65672972
149.6633131,159.9379803,415.8887379,102.3832068,102.2131157,18.52450193,23.87748065,99.58783342,88.98247648,151.7222345,26.37981247,48.4898642,39.75970817,44.57315791,147.2148779,42.92117678,100.3438352,100.9943489,49.78952262,94.53467617,50.88440085,104.8224828,47.9533893,157.5054878,149.4969936,100.8973938,41.65559277,9.151850427,83.2098549,43.60428402
149.5299539,159.9621995,416.0032071,102.284634,102.2327116,18.5235028,23.89375512,99.57885953,89.01673851,151.7623733,26.35758764,48.52452363,39.76363997,44.61675569,147.2834793,42.90244357,100.3455166,100.8912132,49.7618375,94.59906233,50.83747201,104.8306761,47.95429867,157.5235297,149.4486731,100.941964,41.69555042,9.148080278,83.18201797,43.60796124
149.5491912,159.8363456,415.9489706,102.2564802,102.245296,18.51126878,23.90594561,99.61115899,89.13689316,151.6831379,26.3755394,48.53649996,39.80085888,44.62487841,147.2115252,42.94796146,100.4139103,100.8797787,49.73003289,94.69206184,50.81396238,104.7493349,47.94009732,157.4590168,149.4377494,100.9745753,41.70354413,9.13922624,83.15015668,43.64092439
149.676663,159.8007986,415.9112685,102.3246606,102.22044,18.50668111,23.89667488,99.67200209,89.10854055,151.5716059,26.40146896,48.56163074,39.80161793,44.62122806,147.0749645,42.97397541,100.4651411,101.002973,49.69523304,94.74307874,50.86246609,104.6955897,47.88088013,157.428092,149.4905125,100.9247134,41.70867765,9.138878973,83.20632148,43.6525407
149.7282643,159.9227828,415.4296839,102.3772461,102.1335788,18.52333885,23.87451163,99.65683666,89.11736262,151.5978098,26.41569319,48.5033471,39.80979259,44.6092669,147.0749456,42.95643181,100.4261807,101.0428048,49.71468026,94.74505193,50.88355387,104.7704222,47.92863475,157.2480377,149.6156801,100.831439,41.6985382,9.147191233,83.24607776,43.64656912
149.835604,159.960865,415.3191163,102.3620955,102.1483225,18.5315213,23.88464483,99.59185912,89.09497059,151.7015272,26.41624334,48.46919401,39.77072734,44.58374827,147.130818,42.9180964,100.3330393,101.0212902,49.74889509,94.73044473,50.89997841,104.9048506,47.95306486,157.2346031,149.6635419,100.8549895,41.66310513,9.15025411,83.22237131,43.65050753
149.7327153,159.9568812,415.2484926,102.3121554,102.1920317,18.53750829,23.89730049,99.49768149,89.03857274,151.7033218,26.41217065,48.4972685,39.72904312,44.59810765,147.165663,42.88763252,100.3756242,101.01439,49.78528153,94.59031246,50.86237479,104.9182634,47.96726805,157.369446,149.6910189,100.9722719,41.66911949,9.152663044,83.17857377,43.60676762
149.6092106,159.8162846,415.3528922,102.2454858,102.1285777,18.52835435,23.90734243,99.52406659,89.03093922,151.6767649,26.37309981,48.52620375,39.74242908,44.63623282,147.1251624,42.90365421,100.4288098,100.9586836,49.80848122,94.58251798,50.79342079,104.9027551,47.98061249,157.4231946,149.5520311,100.986558,41.68694969,9.145014224,83.09285489,43.5951034
149.6839461,159.6794244,415.3996649,102.2816577,102.0857325,18.51123048,23.89937957,99.56634439,89.08177007,151.6051665,26.3709266,48.5559029,39.78556136,44.64191011,147.0233287,42.93008686,100.4710112,100.9487058,49.7841477,94.68272303,50.81169927,104.814299,47.95886264,157.3770379,149.5759361,101.012818,41.66106506,9.141448981,83.12053431,43.66468135
149.7710606,159.7268115,415.3124978,102.3929401,102.010392,18.51555401,23.8833644,99.61997663,89.08386454,151.4594326,26.39886517,48.5805157,39.79595557,44.64139579,146.9575452,42.93382974,100.4375472,101.0081805,49.73796549,94.68458267,50.85154779,104.6647624,47.92370269,157.2676173,149.7227106,100.9659362,41.64358729,9.14267059,83.18787,43.69276302
149.8653062,159.8479656,414.8883795,102.4609051,101.9580075,18.53708541,23.86946552,99.6063347,89.08944176,151.5361545,26.39938366,48.57458994,39.8098968,44.64162485,147.0197215,42.92337797,100.3702432,101.0545876,49.73795909,94.6652062,50.85378862,104.6836148,47.92456307,157.2210875,149.7041789,100.8728636,41.61285385,9.147999552,83.22319009,43.70791525
149.8613791,159.8971205,414.8413581,102.4272337,101.9654181,18.53970813,23.87668835,99.61475816,89.03472779,151.5869842,26.39398123,48.53110174,39.83497098,44.59351664,147.1195088,42.91268018,100.3118329,101.0189401,49.75685407,94.58975812,50.85886862,104.7702147,47.97202838,157.2454738,149.6702734,100.853757,41.59148476,9.146547858,83.22340656,43.69399353
149.802648,159.9087936,415.3479624,102.4217093,102.050436,18.54452911,23.89226648,99.49968358,88.96996736,151.672776,26.37294526,48.53590093,39.81002004,44.59067407,147.303743,42.85784802,100.3421869,100.9622773,49.76863799,94.51001074,50.8589559,104.7567376,47.98110373,157.2873053,149.6059051,100.9504044,41.59450773,9.145353686,83.24720876,43.66881541
149.7219834,159.9594433,415.5117598,102.3540639,102.0803222,18.53592226,23.89566879,99.558385,88.97940482,151.7394943,26.35071057,48.58133072,39.80312021,44.62215704,147.348357,42.85519738,100.4076543,100.9158319,49.75494146,94.52673391,50.83368496,104.7697138,47.99027924,157.3992433,149.4995339,100.9749879,41.62918891,9.145202347,83.21165491,43.64685328
149.7080062,159.8119185,415.4232867,102.3286974,102.0547914,18.51883545,23.90603072,99.62515265,89.0955642,151.7059072,26.35537323,48.58225722,39.83172749,44.6363301,147.3620538,42.89547691,100.4219526,100.9639151,49.72050321,94.61919215,50.83344137,104.7060672,47.96925243,157.4307702,149.5941545,100.9769028,41.6413803,9.140081571,83.19676304,43.68065536
149.7997361,159.738014,415.3949114,102.4208028,102.0056761,18.51532774,23.89301562,99.65361934,89.14572917,151.5460252,26.38115187,48.59223529,39.83227146,44.65717922,147.1619727,42.89131009,100.4654988,101.0236304,49.69825648,94.63641808,50.87432106,104.6443568,47.95556067,157.3890722,149.7011105,100.9469991,41.63096558,9.14170976,83.23341224,43.7085915
149.8466861,159.8904895,415.1658338,102.4660459,101.8920619,18.53307086,23.87076539,99.65182797,89.15393632,151.4739738,26.3859547,48.54455185,39.82837784,44.6656777,147.1261573,42.88216838,100.4108026,101.1235655,49.71928333,94.62867675,50.87816872,104.6790269,47.96108073,157.1961974,149.701435,100.8223061,41.61093007,9.149479162,83.25549214,43.6973995
150.0301807,159.9567807,415.1248026,102.4991496,101.8452539,18.53758404,23.87323535,99.57974353,89.12630794,151.549702,26.38379631,48.49367167,39.79558951,44.62860433,147.2424316,42.89196516,100.3172956,101.1889261,49.7530295,94.6033106,50.88777942,104.8022861,48.0206835,157.2268449,149.7147152,100.9228625,41.56458372,9.15254902,83.24021983,43.67939814
150.0020868,160.0084127,415.3693765,102.4485349,101.9545729,18.53793558,23.89482278,99.56489031,89.06753383,151.4938897,26.37672388,48.5100107,39.76128509,44.63300881,147.3076839,42.86725521,100.3276757,101.182438,49.81533404,94.54919299,50.87738398,104.8485682,47.94860837,157.438979,149.6413881,100.9743048,41.54548946,9.151230837,83.20479831,43.63712271
149.8601534,159.8902025,415.5602135,102.3538522,101.9397349,18.53244569,23.8992099,99.60001629,89.04177399,151.5465218,26.36163513,48.56265841,39.76912139,44.67283686,147.2885218,42.86850869,100.4183972,101.088052,49.83042163,94.57964508,50.81626396,104.8651346,47.98465478,157.4056784,149.4806022,101.0042123,41.59008367,9.143238499,83.13257667,43.63546461
149.8637918,159.6734397,415.4136225,102.3777582,101.9771739,18.5095538,23.90090934,99.65241812,89.13338231,151.4614766,26.3701256,48.57534569,39.79934331,44.67486125,147.2954667,42.90120925,100.4368341,101.0570852,49.83505364,94.6604975,50.82054938,104.8155073,47.98098317,157.4172906,149.4893259,101.0323115,41.58403088,9.135908702,83.19861655,43.67515321
149.9479515,159.7308997,415.1806119,102.4968114,101.9301596,18.52801455,23.9051752,99.65257516,89.13865721,151.3956405,26.39266838,48.59236249,39.83238817,44.66887566,147.1915505,42.90059952,100.4439761,101.0587785,49.76738998,94.67253738,50.85896451,104.7244147,47.9438086,157.3093753,149.5914871,100.9865131,41.59930327,9.137592267,83.23135631,43.68977755
150.0594502,159.8561669,414.9896173,102.5113132,101.8584796,18.53745862,23.8798686,99.64401546,89.09737794,151.4717716,26.39602527,48.62296829,39.82132653,44.63703104,147.2084599,42.89796961,100.4619034,101.1276584,49.75527792,94.67144666,50.87250211,104.7187767,47.92028848,157.1768431,149.6662697,100.9124771,41.58012483,9.142310419,83.25921768,43.7012795
150.0940321,159.8632111,415.187347,102.5379697,101.8942277,18.54294921,23.86678626,99.63185895,89.05297574,151.5701092,26.39572116,48.59251291,39.81564371,44.60043506,147.3468634,42.9014528,100.355552,101.1792533,49.79459966,94.67193242,50.86554286,104.8377346,47.98483107,157.2838939,149.7315869,100.9142888,41.55088456,9.149357849,83.28306494,43.66475863
150.0291205,159.8791805,415.4329102,102.49038,101.9615769,18.54810785,23.89086474,99.53262742,89.0098884,151.6088348,26.3958566,48.58409091,39.79391514,44.60039621,147.442878,42.88710059,100.3005733,101.140016,49.81666676,94.56990888,50.87013266,104.8953741,47.99610546,157.4385183,149.6605041,101.0142361,41.5654672,9.148625384,83.2567269,43.64773565
149.9390371,159.8794549,415.8438668,102.3959022,102.0424066,18.5396999,23.89500631,99.55884655,89.04632372,151.6405152,26.36741101,48.61900925,39.7751108,44.64787937,147.4748563,42.87067351,100.4017635,101.0462125,49.81018651,94.56388061,50.81915834,104.8476537,48.00961596,157.5233409,149.5496353,101.0333459,41.59294081,9.145309572,83.19521066,43.65356847
149.9786619,159.8000136,416.1126452,102.3765071,102.0790788,18.52610793,23.89963947,99.67759847,89.12451374,151.5609886,26.36573024,48.61967323,39.823891,44.67510578,147.4641836,42.89963103,100.4191685,101.0891002,49.81253515,94.63064684,50.8055649,104.7658577,47.99146011,157.5266216,149.5685323,101.0526667,41.62591348,9.138417687,83.18943022,43.6790127
150.0151064,159.7992478,416.0859644,102.4746138,102.077688,18.52644054,23.90561225,99.70536698,89.15102835,151.501888,26.3843456,48.61492063,39.82898159,44.69122614,147.3508093,42.92012863,100.4386394,101.1426638,49.77739264,94.66070379,50.88665078,104.6832478,47.9571249,157.5023351,149.6462125,101.0083908,41.64087307,9.132120788,83.20262532,43.67208128
150.0645204,159.9277566,415.6978272,102.4995685,101.9994222,18.54478944,23.89371336,99.71472248,89.16383891,151.4491154,26.3927259,48.57489887,39.83039367,44.69206364,147.4306589,42.90790603,100.4637401,101.1851652,49.78311107,94.70491872,50.91937704,104.7199484,47.95544782,157.269346,149.7214227,100.9795602,41.64030572,9.142694353,83.24129797,43.66637946
150.0699046,159.9398521,415.5704844,102.5015122,101.9809422,18.54829774,23.89370488,99.67898362,89.14699106,151.5089073,26.40505364,48.53302654,39.79608415,44.68553241,147.5274306,42.88532483,100.4137348,101.1514633,49.82991653,94.72294154,50.93703539,104.79954,47.99110084,157.2563867,149.7545932,100.9911837,41.60837897,9.147683732,83.23604861,43.66565686
150.0073937,159.9700641,415.5774477,102.4711571,102.059679,18.55184477,23.91877126,99.61495314,89.09090262,151.5494728,26.41007865,48.54259161,39.7702051,44.69070757,147.5282212,42.84112977,100.4136992,101.0836809,49.86238685,94.64431968,50.92081107,104.86014,48.00227391,157.4229913,149.7301072,101.1166887,41.60084046,9.148084583,83.21148777,43.64120666
149.8022422,159.9373852,415.860698,102.3445813,102.0833246,18.54371633,23.93609044,99.73238752,89.09407746,151.4276546,26.38815778,48.5794808,39.77515752,44.77432052,147.5060882,42.85540077,100.5190411,101.0248554,49.87320129,94.6536603,50.89146859,104.8663105,48.01888201,157.4260832,149.5483493,100.9649208,41.63295935,9.148046701,83.17473798,43.64898079
149.8351448,159.7452492,416.0728683,102.446656,102.0572885,18.53842343,23.93359669,99.81832297,89.11893036,151.4506176,26.39076207,48.61981569,39.79060421,44.79135829,147.3780735,42.89011779,100.5918252,101.0554252,49.869592,94.73812403,50.86587401,104.8400429,48.00817642,157.3938671,149.5967443,101.0408233,41.64260505,9.140344632,83.20418914,43.6860774
150.0833383,159.7587207,415.9115153,102.498875,102.000882,18.54055735,23.91794784,99.87258638,89.11144697,151.3860961,26.41431174,48.60631373,39.8428458,44.78829233,147.2534855,42.90832817,100.5813452,101.1213579,49.83125096,94.74241718,50.90526683,104.7540978,47.967085,157.2684244,149.8020203,101.0330921,41.63198422,9.140440874,83.29782783,43.70073507
150.1273522,159.879482,415.5257732,102.529234,101.9254954,18.5635983,23.90113159,99.88607674,89.11662869,151.2880798,26.41550873,48.59937723,39.83650241,44.75319919,147.2753665,42.90843978,100.5155807,101.1357578,49.85825459,94.72972348,50.93782349,104.7833762,47.95884693,157.1358334,149.8414751,100.9548139,41.60897443,9.148423251,83.2476467,43.69444113
150.1108204,159.9220386,415.7021373,102.5577576,101.9069564,18.53573585,23.89461961,99.85743001,89.09673824,151.492408,26.41196955,48.57285512,39.84204754,44.71007047,147.3433178,42.92071176,100.4449101,101.1796135,49.89098094,94.66219029,50.92478038,104.8944742,48.01428226,157.163638,149.8120385,100.9052879,41.57822216,9.144737522,83.25070174,43.65628007
150.1176504,159.9001616,415.9224036,102.5112676,101.9625967,18.54967049,23.90491647,99.76771211,89.06643483,151.532027,26.39314035,48.54990235,39.8237398,44.71932711,147.4193681,42.90238085,100.4175434,101.1245286,49.8912483,94.58458084,50.90380166,104.8974254,48.05821467,157.3173625,149.7224815,101.0411946,41.57065962,9.140719483,83.22377652,43.62128244
150.0103371,159.91459,416.0971793,102.4361138,102.0158277,18.54825114,23.91906345,99.76410671,89.11010695,151.5633199,26.37150176,48.60944395,39.83324513,44.74281332,147.4583687,42.89470288,100.4608161,101.0303569,49.88376334,94.58449845,50.85453404,104.8537319,48.07087428,157.3460029,149.6153021,101.0649349,41.59335681,9.139306185,83.17229661,43.62932097
149.983179,159.7543479,415.9585891,102.4379529,102.022905,18.53388038,23.93076972,99.85499617,89.19448074,151.5973979,26.37147878,48.61565758,39.84964925,44.75136198,147.3813804,42.91359852,100.520269,101.0408108,49.8404712,94.68519644,50.8526017,104.8108011,48.03868013,157.3331319,149.7218627,101.0933839,41.61507121,9.136347315,83.14074455,43.65184876
150.0699178,159.7116158,415.679852,102.5394092,101.9905978,18.52478809,23.91922599,99.90982358,89.20387896,151.4529678,26.39955479,48.61738117,39.86542523,44.74025483,147.2730115,42.92498251,100.5694648,101.1321772,49.79833789,94.74293575,50.89885464,104.7497993,48.00132689,157.2909572,149.7929113,101.0551533,41.61795823,9.137198225,83.18825127,43.68549817
150.0684969,159.9665161,415.4379478,102.5588076,101.9287676,18.54973864,23.89714954,99.92717324,89.17459164,151.466156,26.41565332,48.57550263,39.8746494,44.73678174,147.2984722,42.91710839,100.5209521,101.1507452,49.80573764,94.77712238,50.91589779,104.8121675,47.98886991,157.2009793,149.8180699,100.9828539,41.60477926,9.139393573,83.23688068,43.68200086
150.1473319,160.0693939,415.563658,102.5784201,101.8989659,18.55409704,23.89413177,99.87092752,89.16046646,151.5717377,26.42518503,48.5439144,39.84946187,44.67814742,147.3992482,42.89884571,100.4281755,101.1579379,49.82871748,94.77889847,50.92930212,104.9004539,48.03851496,157.2516101,149.84195,100.9793225,41.57955699,9.142117279,83.24030521,43.66616884
150.1060722,160.1249044,415.8347888,102.5334756,101.9675138,18.55931986,23.91412082,99.80113504,89.10682033,151.5916921,26.42568022,48.54995938,39.77618507,44.68238782,147.4009919,42.86160958,100.4154932,101.1759927,49.85443626,94.76504761,50.88674084,104.9033869,48.06634912,157.3860383,149.731766,101.0543968,41.56740006,9.144575841,83.20824463,43.6332621
149.9347971,160.0739019,415.8940046,102.5042097,101.9527771,18.55230126,23.92712995,99.83889907,89.11701393,151.6361662,26.42181841,48.56881377,39.75970505,44.72468389,147.3751881,42.89565851,100.4994975,101.0688853,49.86762549,94.77602263,50.86690232,104.8824421,48.07180542,157.4060562,149.6699194,101.0779238,41.59536263,9.138154104,83.1476248,43.60319626
149.9261712,159.9816613,416.0743496,102.5160088,101.945366,18.53902813,23.92502005,99.89507028,89.17028067,151.6163956,26.4248784,48.63258038,39.79251319,44.71720526,147.3056202,42.91253853,100.5541686,101.0135158,49.84158952,94.95334144,50.87369987,104.862091,48.06615027,157.4042428,149.6626911,101.1128953,41.58935114,9.132138303,83.14302327,43.65368193
150.025858,159.9012026,415.8478274,102.6434087,101.8883545,18.53837981,23.9118345,99.90608564,89.20032541,151.5577565,26.47431736,48.62483757,39.82419292,44.73610234,147.1640194,42.92690333,100.5453018,101.1154252,49.80494121,94.98947359,50.90335247,104.8025761,48.02254553,157.4050504,149.8312889,101.0903526,41.58632792,9.130589955,83.19844398,43.67750475
150.0280767,160.0250373,415.4605714,102.4893493,101.7288947,18.55216238,23.89871148,99.87863105,89.18095902,151.5511365,26.48439151,48.63160601,39.79529144,44.71333999,147.2385654,42.93919853,100.4898893,101.132954,49.81355154,94.9829716,50.89527463,104.7572082,48.02819447,157.2354223,149.8600287,101.0038268,41.56307137,9.137642304,83.15709937,43.6794187
149.9413623,160.1273819,415.5035602,102.5663979,101.7874157,18.55648161,23.8988383,99.86500924,89.10153418,151.6224973,26.48257866,48.60925939,39.79196685,44.68928077,147.2879536,42.92561913,100.4347395,101.1525633,49.84763206,94.90854923,50.88862975,104.8614072,48.06487848,157.2253995,149.8618009,100.98648,41.49802331,9.140193601,83.15612254,43.67923782
149.9406457,160.0863798,415.8792802,102.5585499,101.8447813,18.56290189,23.91144021,99.75580557,89.04261553,151.7112077,26.46182867,48.6208617,39.7668591,44.68044444,147.3713123,42.8939025,100.4352725,101.1778424,49.84822175,94.81708573,50.88778764,104.8403302,48.06726055,157.3364075,149.7846333,101.1032096,41.52189564,9.141344877,83.11212643,43.6424627
149.7898429,160.0204314,415.9556361,102.4790899,101.892053,18.55876337,23.93445709,99.75576117,89.06286484,151.7046509,26.43632737,48.64088473,39.75612969,44.69723761,147.4361385,42.89092222,100.4882322,101.1274817,49.83949541,94.83671637,50.85929346,104.83377,48.08047441,157.3863813,149.7021843,101.1957177,41.54529667,9.141742833,83.03210745,43.64292223
149.7441809,159.8655544,415.9852142,102.428816,101.876573,18.54287845,23.93582802,99.87851332,89.16464886,151.6301529,26.44180066,48.66014106,39.80221036,44.68754503,147.4035039,42.89772536,100.5849611,101.1274458,49.81596887,94.88652381,50.8683534,104.7606469,48.09107253,157.4598946,149.6896367,101.2223749,41.56458011,9.132887922,83.00925294,43.68103574
149.9118003,159.85948,416.0594597,102.5667747,101.8627423,18.53969382,23.91308377,99.88947248,89.19568052,151.5542128,26.45568767,48.67140017,39.82496818,44.70194121,147.2481562,42.91766426,100.5907224,101.2335365,49.76808216,94.90465304,50.91158565,104.6786205,48.07595506,157.48986,149.7796707,101.154584,41.55826538,9.128901817,83.06460009,43.66343746
149.9939089,160.00488,415.6190089,102.5908735,101.8303639,18.56112374,23.87590317,99.85956863,89.16578589,151.6337145,26.46074235,48.64065601,39.83335154,44.69534966,147.1781482,42.91495779,100.4951393,101.3068379,49.7932922,94.88109799,50.92866764,104.710252,48.09301356,157.3591404,149.8879026,101.0759297,41.55262344,9.13858724,83.10728769,43.64425251
149.9798322,160.0584566,415.3913165,102.619752,101.8006463,18.57810691,23.89680344,99.79380804,89.16153589,151.8159382,26.45417488,48.55121362,39.81211145,44.68504357,147.2517287,42.90229467,100.3388872,101.2962834,49.80999437,94.87373257,50.92133271,104.7546115,48.12016254,157.3746705,149.9113712,101.0496991,41.53941542,9.144122562,83.09498881,43.63750442
149.8875322,160.1005943,415.8103922,102.5809442,101.8511571,18.5830008,23.91010846,99.74827527,89.08305955,151.8936075,26.4521213,48.53109793,39.76825113,44.66115464,147.1974993,42.88334717,100.426721,101.2300514,49.83818469,94.74938619,50.87685996,104.7981784,48.13340713,157.515103,149.8759848,101.1542362,41.52729278,9.140389584,83.05444868,43.62337668
149.7717588,159.9667992,415.8824745,102.5075532,101.8890941,18.57055534,23.92878698,99.72254612,89.01671758,151.8529173,26.41745179,48.57114389,39.77405771,44.68200257,147.2486388,42.89853164,100.4826356,101.1588785,49.86010768,94.75837886,50.83607385,104.8504527,48.12713173,157.522241,149.7639453,101.2128463,41.54789754,9.13223247,83.00032798,43.62743953
149.8185488,159.9044352,415.9631126,102.5039685,101.8441497,18.55611551,23.92904561,99.82065585,89.07856884,151.7589474,26.41995907,48.60981248,39.81555857,44.6884712,147.1660054,42.94681,100.5611324,101.1313173,49.84907128,94.84807655,50.84544192,104.814948,48.12276943,157.5011359,149.7845822,101.2243356,41.56337307,9.12575028,83.0296914,43.63792168
149.9720066,159.9258038,416.0670663,102.5801762,101.7866665,18.55129995,23.91786759,99.83209006,89.1016115,151.7266574,26.44496804,48.57453504,39.82924076,44.67966515,147.1020364,42.92093755,100.5622192,101.1748976,49.79653562,94.83221654,50.87169572,104.6919895,48.06704797,157.3888528,149.9188251,101.2124276,41.54503902,9.12915942,83.12002767,43.65092657
150.0993583,160.0190193,415.8599711,102.6040585,101.7623604,18.57049149,23.90655094,99.79120437,89.12315232,151.7004093,26.44054605,48.57047702,39.8404479,44.65754562,147.1760084,42.92251267,100.5152434,101.2347731,49.77286024,94.87229177,50.91091061,104.7131485,48.05425481,157.2598164,149.9636011,101.1206095,41.52159002,9.134783834,83.17519997,43.66266548
150.1340339,159.9936259,415.8598237,102.639558,101.7909185,18.58125148,23.89682246,99.77160546,89.01324423,151.7837373,26.45171958,48.53983024,39.83051115,44.65566374,147.2715572,42.90863053,100.467685,101.2843186,49.79774379,94.82401942,50.90683487,104.8612176,48.04608333,157.2596794,149.9177381,101.1325044,41.51167489,9.135580253,83.14786638,43.63200357
150.067962,159.9727372,416.2960934,102.616675,101.8746334,18.58336075,23.92227561,99.65749432,88.9579277,151.7850303,26.43826058,48.52673381,39.79501969,44.66622343,147.3091845,42.88208844,100.4268009,101.2354611,49.77940442,94.7729968,50.88838428,104.8933356,48.05816283,157.4271036,149.8414319,101.2097496,41.52332455,9.133356296,83.14338176,43.60327989
149.9228373,159.9700899,416.5975263,102.5288428,101.9052306,18.58117462,23.92269559,99.64898001,88.95620344,151.810488,26.42403476,48.58298034,39.8001394,44.70906899,147.3399664,42.86582079,100.5337682,101.1420249,49.79669881,94.75425751,50.85003491,104.8977816,48.06357464,157.5231032,149.7839075,101.2147655,41.55747414,9.131079991,83.08846897,43.59588698
149.8103573,159.8805161,416.5541237,102.511234,101.8895297,18.56431811,23.93907346,99.73443798,89.01952495,151.8006476,26.41880998,48.61075877,39.83406399,44.71764045,147.2626953,42.89031437,100.5355331,101.1292526,49.76875377,94.78987094,50.81499629,104.8098904,48.05348901,157.5799431,149.882402,101.2425898,41.5699556,9.119412652,83.06787702,43.62955988
149.9364726,159.9089968,416.2817621,102.6297261,101.872088,18.56650185,23.92948225,99.76850169,89.05763749,151.7284708,26.4287395,48.62099158,39.84779687,44.72314498,147.2052707,42.91538679,100.6043614,101.213854,49.74712068,94.7693158,50.87383209,104.7262717,48.00441665,157.5828961,150.0216555,101.2649062,41.56355076,9.11884864,83.14264588,43.64174157
149.9824867,160.044901,415.9890823,102.7236309,101.8082412,18.58068297,23.90964224,99.73924941,89.06123675,151.6970093,26.42300844,48.59506572,39.87636362,44.71227271,147.1539948,42.91715241,100.5640542,101.2689137,49.77213661,94.79984592,50.90159512,104.7724668,47.99897608,157.5598672,150.0892045,101.2330735,41.55643583,9.127419432,83.1793731,43.64723858
