701_ab,701_bc,701_ac,712_ac,713_ac,714_ab,714_bc,718_ab,720_ac,722_bc,722_ac,724_bc,725_bc,727_ac,728_abc,729_ab,730_ac,731_bc,732_ac,733_ab,734_ac,735_ac,736_bc,737_ab,738_ab,740_ac,741_ac,742_ab,742_bc,744_ab
126.1958878,134.1009897,328.1389201,88.3753758,80.65451053,15.65178529,21.19251577,100.1152415,75.29648946,132.3508611,21.02693966,40.07100557,37.37792165,37.58366427,143.7393803,37.32688307,80.99916417,86.06196533,49.30422096,77.10292951,49.44119913,93.59215784,43.45763048,136.4861786,148.8997306,96.0903734,37.23178264,9.068811473,75.88815544,37.65818572
126.279465,134.2509729,328.3073426,88.34931961,80.58588698,15.68980819,21.15784267,100.1319772,75.25584142,132.6127712,21.04507035,39.95848594,37.27609093,37.5385301,143.5984997,37.24364192,81.1448818,85.95772281,49.31168703,77.03112603,49.48728759,93.40230467,43.5143894,135.8234182,149.3025151,96.00838025,37.23982831,9.069404356,75.59613656,37.66675154
126.4585711,134.0593153,328.5886731,88.69909603,80.7377911,15.71645313,21.13436018,99.90832489,75.26105238,132.4346303,20.97938235,39.89242656,37.30359639,37.49685196,143.6183668,37.21442599,81.30402857,86.04212939,49.3034181,76.98346864,49.63367786,93.48383666,43.54057569,135.6433543,149.6512485,95.80112985,37.1962097,9.083502383,75.52300457,37.72235935
126.7150597,134.2269067,328.7124351,88.87024731,80.98774168,15.72375956,21.11147982,99.63703516,75.27337202,132.4837051,20.98177168,39.8567531,37.35386221,37.43421813,143.3334618,37.15786789,81.54432218,86.18649279,49.1658964,77.00926498,49.75181722,93.26998796,43.51482141,135.438199,149.976484,95.64091445,37.15070804,9.07747226,75.23089368,37.81980952
126.750234,134.7129613,328.3521019,88.6595589,81.34821523,15.70970159,21.11917873,99.99074735,75.35540918,132.5725372,20.97985192,39.85284222,37.49371972,37.34991365,143.8699379,37.07510161,81.82187214,86.25823768,49.18344833,77.09867168,49.6169872,93.3269669,43.51740706,135.0354723,150.1166842,95.76511523,37.0841536,9.065919014,75.17652569,37.80674105
126.7067536,134.6357878,327.76969,88.55638089,81.39232078,15.69184953,21.13512012,100.2899561,75.43878505,132.4327406,20.95199292,39.98495362,37.48510332,37.31294159,144.0242751,37.04201457,81.81402228,86.3991892,49.18315899,76.71973668,49.62363537,93.72153091,43.58954429,134.8508539,150.0570583,95.69635877,37.0661698,9.064167871,74.99216972,37.63906435
126.5802299,134.6358598,327.5369561,88.69645412,81.41966112,15.67683792,21.16445452,100.2809524,75.38853646,132.1320916,20.94870068,40.03944853,37.54108949,37.43580623,144.3622179,37.01038408,81.84650445,86.33325488,49.23124547,76.59832455,49.59466573,93.68448737,43.6733844,134.9441784,149.5971367,95.87192238,37.12484565,9.04868642,75.28309757,37.60562149
126.2956525,134.8852623,327.2209797,88.70639932,81.40530432,15.68142544,21.21765821,100.14371,75.50323057,132.0781168,20.9851482,40.04243394,37.6278805,37.41486669,144.1821019,37.09863176,81.67519278,86.44476095,49.37293041,76.58746751,49.6774981,93.69287822,43.62121686,135.3516791,149.6664337,96.09856964,37.13271541,9.051494512,75.5953104,37.63497782
126.0243335,134.7130237,327.8190281,88.74167239,81.24089646,15.60916763,21.21623108,100.0937702,75.46845895,131.8046715,20.94578776,40.23536649,37.51371227,37.41287174,144.1907564,37.08551515,81.6783883,86.40830565,49.5426424,76.68328708,49.59088639,93.73459094,43.70037442,135.3871919,149.7861148,96.25347934,37.17720057,9.049569254,75.4670512,37.65421194
125.886453,134.7188847,327.21809,88.69285035,81.33999473,15.59066175,21.1304661,100.0415214,75.38787899,131.7779934,20.93398357,40.19203445,37.46475625,37.35499566,144.2031113,37.11174394,81.54651276,86.53587559,49.5571672,77.03050409,49.5415199,93.72359242,43.9339556,135.4061274,149.9779881,96.68839477,37.21077244,9.072064728,75.40047325,37.72225653
125.7746061,134.3055494,326.476488,88.73796008,81.07435008,15.5870174,21.0999341,99.69550254,75.3787433,131.5871503,20.90159059,40.35306768,37.46457705,37.31710234,144.6369528,37.09463137,81.85368107,86.71663047,49.65024699,77.08401855,49.66394071,93.81729238,43.91257184,135.1809946,150.1452722,96.69397921,37.226432,9.069724039,75.44341128,37.56880211
125.7535712,134.62637,326.7975623,88.75244723,81.02190864,15.56890699,21.14966706,99.20531634,75.64543668,131.5234203,20.92973036,40.19475436,37.48694361,37.32650842,144.792064,37.06384277,81.90054438,86.59392255,49.64056532,77.14843558,49.74485826,93.9841842,43.86919051,135.2172456,150.102368,96.75788004,37.28831654,9.045105705,75.50412654,37.59060713
126.0027433,134.3615414,327.3599438,88.90474745,80.96440923,15.56469391,21.10191153,99.41177095,75.69869543,131.8098737,20.89705913,40.16687465,37.51625793,37.41484429,144.947557,37.07057578,81.79927167,86.8996765,49.61301478,77.14948781,49.63424348,93.92284625,43.82886651,135.1369369,150.0926446,96.82179959,37.35260447,9.046878966,75.58524444,37.5666237
126.1396149,134.2278773,327.880565,88.97181651,80.84411198,15.55887356,21.13216291,99.43922128,75.82060815,131.9506955,20.92118335,40.17048011,37.56665442,37.53725398,144.7005589,37.10842993,82.04893144,86.96706016,49.64080202,77.15986492,49.57918361,94.12498621,43.84150157,134.9702941,149.8309739,96.77208435,37.36465022,9.064043032,75.39625307,37.71706195
126.2663145,134.6276492,328.4870961,88.98162092,80.92335284,15.64585801,21.14473281,99.39356111,76.034888,131.8723674,20.91729537,40.2230078,37.51752973,37.4842159,144.8160436,37.11600347,81.99004378,86.90777046,49.63631244,77.17474162,49.59633877,94.37006034,43.79202949,135.0430737,149.7263731,96.85121413,37.40924845,9.09523959,75.50355287,37.77621514
126.2596991,134.5085471,328.2999401,88.44270921,81.03403084,15.65307647,21.14942814,99.3547302,75.98672564,131.9994824,20.926644,40.18566154,37.56614464,37.49164034,144.5099605,37.06537889,81.90229613,86.99317185,49.56252826,77.10268027,49.57141526,94.2675617,43.89078744,135.5061746,149.6879546,96.8651786,37.31835251,9.093000254,75.27764548,37.81878632
126.1738332,134.636988,328.7579283,88.18760522,80.90365851,15.65782141,21.08780845,99.57634701,76.07026025,131.9139594,20.88560156,40.21869576,37.5961183,37.55435846,144.1031442,36.99996368,82.17445858,87.04249444,49.57767925,77.1657879,49.57186092,94.2862747,43.79285356,135.6151529,149.6755696,96.78230831,37.30598464,9.086080176,75.15585251,37.75077968
125.9262188,134.9467717,328.4468063,88.10704055,80.68905608,15.66802225,21.08317301,99.97613141,76.11854698,131.3829462,20.92047604,40.20531888,37.61662944,37.57858037,144.0716462,37.03224452,82.31151957,87.08768247,49.57048114,77.30567625,49.5314062,94.45587992,43.79386934,135.7626283,149.556511,96.7942487,37.3690018,9.077131113,75.12381545,37.71578766
125.5517068,134.8004976,328.2378304,88.01957051,80.53214438,15.73735851,21.10939654,99.84694133,76.16878025,131.1214063,20.95829683,40.23488075,37.62122894,37.6259698,143.9122239,37.1344302,82.32857889,87.09869078,49.61577911,77.24984889,49.63063245,94.44245695,43.76934205,135.5294108,149.3949283,96.90330302,37.53217156,9.068920563,75.00726992,37.7669925
125.6001886,134.4858207,328.8732875,87.73334657,80.50501565,15.68293188,21.08168962,100.0290693,76.09709544,131.1335932,20.94170945,40.3444494,37.5788183,37.67031289,144.1835731,37.08408228,82.4369546,87.13202968,49.66666097,77.2645342,49.65012404,94.28944699,43.859071,135.6736931,148.4866399,96.85023061,37.53681112,9.075968585,75.07713951,37.67710134
125.5497944,134.4694535,329.8592741,87.72223621,80.58250578,15.68752068,21.07909189,99.93211893,76.0024872,131.2985257,20.9472127,40.37286123,37.52462298,37.68961482,144.085668,37.10187451,82.40904147,86.82702709,49.71078047,77.32859356,49.78537765,94.15342499,43.87832592,135.4741807,147.8481091,97.01479404,37.49476541,9.051031274,75.22138944,37.73363491
125.5045796,134.4182229,329.4856358,87.63092932,80.71046937,15.68110394,21.1257999,99.87184055,76.08612705,131.2332901,20.91310186,40.39212642,37.53125662,37.72720418,144.0850586,37.17112375,82.39820595,86.83436441,49.78403673,77.652925,49.74918944,94.07542269,43.80057043,135.4375762,148.0989954,97.4711612,37.52691858,9.041697127,75.22579307,37.79537108
125.5583671,134.8337432,330.6122561,87.73029508,80.93728401,15.68633778,21.15493931,100.2693716,75.93037386,131.1641682,20.90087967,40.33673813,37.60130891,37.64470882,144.2247447,37.10088549,82.30992305,86.81159741,49.98192124,77.94300696,49.71120413,94.0461342,43.7846243,135.6379452,148.212236,97.28683922,37.50312848,9.058568601,75.62315088,37.83682427
126.0243865,134.8115143,331.2985343,87.79121166,80.91125948,15.71951497,21.15755263,100.2435032,76.01552134,130.8473745,20.94473051,40.45857002,37.65156887,37.59312916,143.8560827,37.09350806,82.33786759,86.77094771,50.08778564,77.8661162,49.71605676,94.30435236,43.73007726,135.8350388,148.1140457,97.44453468,37.54279074,9.079743975,75.6324433,37.84061397
126.2669466,134.443967,331.4849658,87.67371775,80.89022048,15.68800898,21.23568784,100.2616375,75.86317811,130.9637694,20.95273335,40.33420735,37.5686512,37.53692436,143.7635309,37.15051331,82.50886006,86.9885989,50.14441463,78.04688912,49.62799347,94.46844125,43.76672612,135.6901286,148.086387,97.39642076,37.47329828,9.080241551,75.39391724,37.82563444
126.1900811,134.117184,330.8531826,87.7065567,80.95192519,15.7088085,21.25942059,100.3297011,75.91239485,130.7612254,20.92841935,40.24838318,37.57691297,37.4217767,144.3153868,37.16684531,82.50819465,87.05379072,49.9686162,78.05332183,49.6131193,94.31722021,43.81277283,135.8866287,147.8881945,97.03685887,37.3937803,9.066991231,75.31047671,37.90517196
126.3816035,133.6038442,330.481924,87.81336252,81.23109657,15.71383926,21.24533137,100.1922753,75.88518151,130.8500796,20.89854656,40.20374804,37.49989428,37.43057386,144.4683189,37.14316616,82.40540165,87.13225742,49.85530402,77.96023288,49.57985867,94.46794103,43.87300416,135.6028268,148.0767982,97.0773446,37.32715985,9.050633493,75.36507216,37.84811137
126.2986434,133.4794066,330.2775589,87.64688143,81.41839589,15.70575489,21.27009858,100.1737598,76.12479635,130.946567,20.89580812,40.17083684,37.50746957,37.3920468,144.6926696,37.26794502,82.37924902,87.03167025,49.74319099,78.06238556,49.68208733,94.45046929,43.9360875,135.6299895,147.9739204,97.18462328,37.11369616,9.064950817,75.44225883,37.8618491
126.1523352,133.3869236,329.8508435,87.5615068,81.28925782,15.7134933,21.32208987,100.1208468,76.18163012,131.202653,20.87917555,40.17808649,37.46525619,37.44105545,144.9498107,37.17542683,82.41125066,87.27478752,49.68020074,78.02601519,49.71171202,94.42968356,43.96895134,135.8626281,148.0717104,97.18124083,37.08464617,9.055668475,75.57789688,37.97242447
126.0283845,133.5353658,329.7987781,87.6977549,80.98888912,15.7158058,21.3302178,100.4174144,76.22265291,131.1563184,20.85439508,40.59141341,37.91365002,37.49875364,144.9271625,37.06446209,82.71593104,87.80362066,49.69248652,77.85004657,49.61268489,94.38393923,43.95914662,136.2086789,148.0623781,97.09890737,37.06869195,9.056276015,75.50605692,38.00722609
125.886974,133.5853428,329.1464727,87.82213481,80.93536933,15.74349437,21.355898,100.7831579,76.13185155,131.0323192,20.84007266,40.41512501,37.73984392,37.4380432,144.7265007,36.97134054,82.66819817,88.00884697,49.6712311,77.74806235,49.65068234,94.44192574,43.88766401,136.1884693,147.6820601,97.20437438,37.05793199,9.051680371,75.48175919,38.03907674
125.7305605,133.3552684,329.5061878,88.04013098,80.95428593,15.74754595,21.4047013,100.7366032,76.05773473,131.1582668,20.88302607,40.47087187,37.77878066,37.32395481,144.7540431,36.95030581,82.74601847,87.97967877,49.59906487,77.98085444,49.61287976,94.587241,43.90111215,136.3149403,147.7152458,97.28624457,37.12258835,9.044851797,75.55940608,37.98037885
125.5480789,133.4157086,330.4262209,87.98898967,80.85912189,15.72686768,21.3999196,100.5961017,76.11852587,131.415381,20.8811943,40.58486369,37.8590771,37.26756275,144.4914003,36.94824878,82.83234069,87.67717369,49.63124331,77.76023442,49.46693503,94.57887098,43.78394289,136.4803101,147.4827318,97.45840009,37.11434068,9.034982239,75.43476724,38.02946562
125.6023636,133.3668688,330.6401869,88.15006292,81.03090903,15.68524441,21.35201006,100.633615,75.92810927,131.071217,20.9145807,40.55338745,37.91093643,37.23817978,144.6835337,36.97599387,82.77782806,87.36109052,49.63911731,77.79319154,49.3543961,94.44352911,43.77722539,136.5733777,147.515505,97.18854194,37.08628109,9.044114838,75.66053158,38.01103692
125.6601174,133.3755347,329.888394,88.17640704,80.9463968,15.67074526,21.32362427,100.6158519,76.00395383,131.0411721,20.89861827,40.51745966,37.95905474,37.20882419,144.9357715,36.93808999,82.94557435,87.33261036,49.64718692,77.71684911,49.42636423,94.45384669,43.74863688,136.6043676,147.7271982,97.05117665,36.97333564,9.050296697,75.82412311,37.8806811
125.8669158,133.6112329,329.5769542,88.0107364,80.74220734,15.65115703,21.2798133,100.6531559,76.1114474,131.1084347,20.87552317,40.4853896,38.01730717,37.2396461,144.7445012,37.02954355,83.05479595,87.34519788,49.65528104,77.74905611,49.48177952,94.39459568,43.65585793,136.8272211,148.1711232,97.15168414,37.06620149,9.040294358,75.83668236,37.79271494
125.8559961,133.1960015,329.6337174,87.76441444,80.76605896,15.62169943,21.26470181,100.544837,76.17283786,130.9663175,20.87436797,40.45116075,38.05492162,37.30151241,144.574511,37.14689039,83.05642735,87.26358821,49.60680593,77.89794305,49.50327047,94.46706334,43.57553186,136.9426379,148.4369068,97.0339505,37.03223838,9.014820622,75.84692567,37.65386791
125.6025195,133.0557651,328.6786181,87.61543989,80.62603708,15.64213453,21.30842614,100.6726555,76.232595,131.0948538,20.86939565,40.3656435,38.07231916,37.33625463,144.6106077,37.18426062,82.82599819,87.19044227,49.65084608,77.89099081,49.40896504,94.27484131,43.6862622,137.1497688,148.0959444,97.35820504,37.00853454,9.012956149,75.74255833,37.64147018
125.4289483,133.0365222,328.2006088,87.60347518,80.79989295,15.65433266,21.34101365,100.6295492,76.44989365,130.6472816,20.8295409,40.34463886,38.09337377,37.32288344,144.6270559,37.09760818,82.91959431,87.08040739,49.68958352,77.93415677,49.28206877,94.29244721,43.68145749,137.3114716,147.6380468,97.09754482,37.03651737,9.034757409,75.79001743,37.56925775
125.1882202,133.0821766,328.3079718,87.50545198,80.77217421,15.67578134,21.3751972,100.2825274,76.37363118,130.6254958,20.83369278,40.33828879,37.96885571,37.28213611,144.677368,37.05515251,82.87154742,87.00054454,49.7538388,77.99496083,49.22661334,94.0286562,43.62185286,137.2699864,148.0114604,96.84730789,37.11282917,9.047338512,75.92432151,37.51177401
125.0345644,132.7958258,327.7335421,87.55006009,80.78385739,15.65826767,21.3332459,100.0624223,76.37956218,130.7338489,20.8109603,40.29129515,37.94319902,37.31446876,145.1181083,37.00568669,82.91683812,86.90975741,49.69488084,78.06983242,49.08766295,94.32951509,43.69263922,137.3498745,148.336955,96.92264007,37.09355782,9.040258102,75.93399721,37.54036963
124.8853125,133.0264501,327.0263854,87.62185488,80.86900092,15.60683687,21.27391574,99.9971639,76.2978709,130.449818,20.83254548,40.29426432,38.0211411,37.36002379,144.7551725,36.94529198,82.92552854,86.84201797,49.70547822,78.10350815,49.13705174,94.19276412,43.71850795,137.2619709,148.6373228,96.85600371,37.12286425,9.031543998,75.88020819,37.47275876
124.6261724,132.987165,326.9453917,87.2734206,81.12110567,15.60548708,21.27608435,99.79606766,76.21181969,130.3164764,20.78899535,40.32821513,38.16813362,37.37168848,144.8121756,36.96393511,82.6917991,86.80384485,49.69811463,78.02860475,49.27003922,93.88489328,43.64169074,137.5296568,148.5932596,96.51325791,37.09828721,9.019602918,76.02844283,37.45967539
124.6607635,133.3234771,327.1494178,87.05558403,80.97800324,15.6025674,21.30221232,99.91160987,76.25593185,130.2391215,20.87726904,40.18001113,38.26909974,37.42796989,145.0071189,37.02913535,82.30449683,86.73987945,49.59373781,78.15527662,49.2767504,93.43603515,43.70327253,137.3252386,148.6399961,96.18422954,37.03277446,8.997147966,75.89885061,37.49560783
124.6625596,133.4626737,326.4147846,86.88786832,80.97274179,15.57636367,21.31444889,100.0069148,76.29928629,129.9173841,20.90688357,40.19053891,38.19321162,37.57985833,145.0606537,37.08228739,82.17422755,86.7420635,49.41518144,78.17176948,49.25233345,93.15806582,43.83243063,137.0967267,148.3121605,96.25845279,36.98619791,8.997671846,75.82187663,37.58180475
124.9021782,133.1797302,325.7733049,86.88768728,81.0023945,15.55715872,21.36746167,100.3682789,76.15372343,130.3079646,20.92346969,40.15364106,38.18092668,37.66803729,144.9001611,37.12084827,82.31141433,86.67480291,49.36808958,78.28681091,49.34992483,93.26773763,43.86486681,136.8489278,148.440212,96.38235464,36.88454659,9.034679922,75.67031582,37.63565022
124.66228,133.3364709,324.7155267,86.95552488,80.96569868,15.54462646,21.42214682,100.5795177,76.04598219,130.3448862,20.93547558,40.19706065,38.15612486,37.67084023,144.9334931,37.38107648,82.45182003,86.7255657,49.31099814,78.23592885,49.52933872,93.27432894,43.91480447,136.6930378,148.3524709,96.33032015,36.87063722,9.043612501,75.58875251,37.59171787
124.25196,133.3053142,324.5617176,87.17275578,81.10538671,15.52308058,21.41609891,100.5944202,76.12677016,130.243702,20.95773542,40.21219096,38.19248866,37.7271275,145.1853766,37.44884342,82.40660224,86.91974033,49.41036334,78.02037502,49.59653976,93.38504366,43.8911954,136.7717779,148.5007543,96.19253177,36.88287517,9.032569663,75.57564261,37.64594
124.0902935,133.3934644,325.110798,87.2075743,81.07504354,15.54524951,21.49497763,100.5729731,76.20495983,130.3719019,20.98921934,40.15030642,38.22819204,37.73313382,144.965194,37.40035499,82.56270439,87.59186929,49.44260869,77.99734944,49.5608642,93.28191009,43.73468362,136.9508821,148.6133146,96.31011864,36.89306678,9.019358504,75.42292383,37.63289749
124.0883629,133.8881894,325.2051672,87.06222207,80.98491792,15.54350047,21.49183725,100.6922928,76.16529029,130.1052731,20.99512055,40.1908416,38.10103576,37.698118,144.6213396,37.40834057,82.62976145,87.04174392,49.55136648,77.93422051,49.62391635,93.35451311,43.62466198,136.8493804,148.2365039,96.22436116,36.88505026,9.028501166,75.53623223,37.7584339
124.2818476,134.1008874,325.249763,87.00861259,81.0410683,15.53804804,21.52900322,100.5622524,76.11399517,130.1391851,21.02177459,40.25973444,38.07024317,37.81860366,144.7524764,37.36021105,82.68492015,86.90021819,49.72283609,77.97793062,49.70133503,93.09170116,43.40724499,136.9972144,148.4192669,96.23333174,36.9062158,9.017931687,75.6177957,37.76661237
124.3149094,133.7923944,325.6078934,86.94497154,81.1166197,15.48981461,21.52042606,100.4838552,76.19668544,130.1770268,21.01249784,40.34346698,38.08503359,37.87419499,144.9622935,37.29256681,82.13271054,86.98013341,49.74413565,77.95398365,49.67135416,93.12309834,43.39138782,137.0839654,148.3789923,96.29478758,36.98132713,8.998816449,75.6756199,37.80543423
124.376703,133.3325827,325.1174462,87.00140016,81.42829027,15.46875102,21.55445838,100.3947263,76.10893739,130.1645614,21.0247445,40.35238186,38.15734185,37.8614222,145.2264456,37.29514152,81.97145935,87.08075794,49.6809783,77.93388578,49.79899675,92.93818364,43.3706692,136.9422479,148.3999793,96.54449645,37.02428989,8.981021225,75.63859772,37.83779264
124.3673842,133.2309514,325.8711218,87.08063754,81.62669425,15.51167442,21.62091493,100.4928307,76.0438716,129.8853626,21.06430996,40.36406967,38.16703708,37.87816785,145.6222243,37.35364881,81.91207869,87.03767704,49.73450058,78.10849441,49.76857628,92.55043198,43.39793083,137.1506271,148.4006254,96.42414555,37.0511553,8.991255406,75.7294234,37.89086046
124.645382,133.2656039,325.7744895,87.35019674,81.84984799,15.48754656,21.56166637,100.4764497,76.10868373,129.8348678,21.07392241,40.56077363,38.21457831,37.94556608,145.6718384,37.35700689,81.89758493,87.18366133,49.716068,78.19073521,49.66525392,92.47216147,43.43884429,137.5958618,148.2622654,96.34763038,36.99234706,8.999636099,75.80695673,37.91767537
124.4977452,133.3084678,324.6432434,87.2390113,81.86334409,15.46062263,21.60183667,100.4601184,76.16816801,130.0724319,21.06763411,40.56937443,38.13098147,37.75486687,145.5398364,37.36381191,81.9483756,87.03396287,49.72484506,78.16239482,49.65113506,92.55705114,43.31438045,137.8991591,148.3521916,96.21876165,37.00534991,9.0127296,75.80557216,37.98532965
124.4548763,132.9348907,324.0553781,87.20295069,81.61106393,15.46361144,21.628668,100.4441829,76.06777332,130.1443398,21.0587441,40.50356566,38.08623983,37.67527272,145.1422041,37.52444692,82.15929457,86.90840698,49.70630905,77.99510425,49.71245364,92.60945016,43.32040406,137.6062224,148.4670196,96.28082062,36.99071401,9.021675993,75.75873164,37.98974337
124.31854,132.7241272,324.1552932,87.1846316,81.6421682,15.47319775,21.66650937,100.3790599,76.07053361,130.0503357,21.07188086,40.33762659,38.07649803,37.66678265,144.6102016,37.44783438,82.06953716,87.02112302,49.77573334,78.06024506,49.69882615,92.69935362,43.37758716,137.5904335,148.6178625,96.08161417,36.93150165,9.046911523,75.80205938,37.97759399
124.3665231,132.5964964,323.4448557,87.2034836,81.65210545,15.52308146,21.71858773,100.5251106,75.93476516,129.891028,21.11350056,40.17814284,38.05014096,37.73884481,144.3587139,37.43456906,81.87528014,86.85581134,49.79873686,78.06725935,49.633189,92.7714257,43.33861492,137.5110926,148.8713407,96.06601584,36.9020048,9.066696229,75.98343795,38.02263866
124.3069826,132.641179,323.6949972,87.2233561,81.84315926,15.51365796,21.75475504,100.5681275,75.9384885,129.6142024,21.09683212,40.11605178,38.07487312,37.79119597,144.0118006,37.38981317,81.73643454,86.86594664,49.61801651,78.1878387,49.5559791,93.01024746,43.3437405,137.4686708,148.9671418,95.63653675,36.8462777,9.081437781,76.07766628,38.12509992
124.3937701,132.8996218,324.1295432,87.33843814,81.93196854,15.50080385,21.74090282,100.5432634,75.75761256,129.8931402,21.14778733,40.25600621,38.11280964,37.67719385,144.3059895,37.30590462,81.55866594,86.76855998,49.47147724,78.09309969,49.49487024,93.03259957,43.28684543,137.5120243,149.3509479,95.50089503,36.91747058,9.095875882,75.91826476,38.08455424
124.7556302,133.2530846,323.1266727,87.34819895,81.74388557,15.48911808,21.76652012,100.6707437,75.81801064,129.8733525,21.16637751,40.31968364,38.15129168,37.57813347,144.5636708,37.25671883,81.896512,86.5989629,49.4976225,78.1389771,49.4162199,93.12596971,43.2092823,137.4560632,149.5588281,95.39116062,36.92262383,9.114449267,75.74955056,37.92480115
124.6185563,133.4678155,322.7415311,87.40951029,81.66590362,15.52442256,21.74025282,100.8976391,75.80588629,129.7044858,21.15329785,40.28655319,38.1987279,37.54007063,144.2319501,37.18460794,81.7366946,86.59312754,49.50677134,78.25892644,49.49447496,93.07378375,43.27961479,137.4913046,149.2267636,95.26579395,36.94415875,9.102348761,75.66250801,37.80575377
124.578648,133.2855223,322.2548899,87.41765465,81.73821561,15.49377392,21.71696785,101.1269614,75.77728907,130.1190157,21.09304943,40.31747477,38.19538056,37.52217714,144.4034279,37.10943257,81.81049623,86.46841666,49.57467583,78.44904094,49.5228289,92.99323443,43.36712826,137.2359416,148.8738095,95.25041449,36.95907286,9.079684131,75.57188652,37.67574919
124.7359181,133.155008,322.0682127,87.40956259,81.49549692,15.49864991,21.67135588,101.4827439,75.87281272,129.9026542,21.05126434,40.27237817,38.17359952,37.38531348,144.6224932,37.05426417,81.85538137,86.56743227,49.54104441,78.58226563,49.44232419,92.75458373,43.35892723,137.4598856,148.7486618,95.15382388,36.98017628,9.083275001,75.53161713,37.67314423
124.7772475,133.3531446,321.8534586,87.44752097,81.57665013,15.49138879,21.69305731,101.3681376,76.05111953,130.0588558,21.05964296,40.16724894,38.15063947,37.29478922,144.9829564,37.0595282,81.55499388,86.7573432,49.53208392,78.61879778,49.41529451,92.69416607,43.40618224,137.995412,148.644223,95.00039484,37.07339632,9.100698004,75.79727523,37.55716062
124.743823,133.4478495,321.9440713,87.68935405,81.7374389,15.48612434,21.74342359,101.1538882,76.15250719,130.1280616,21.07047318,40.09204107,38.17928457,37.26967445,144.9838791,37.01593376,81.42242817,86.68442337,49.54486599,78.54850793,49.32883152,92.71020456,43.44088601,138.0662717,148.8626919,95.11071164,37.02770755,9.082188559,76.0584133,37.54081875
124.6160586,133.5342237,322.5228532,87.58851889,81.54265502,15.50369914,21.75262955,100.7534077,76.15062064,130.0405766,21.08821919,40.04020282,38.16505757,37.30828173,145.3347455,37.07367664,81.22181479,86.67609158,49.34843886,78.45924766,49.43208091,92.84975351,43.42929134,138.0091011,149.2151493,95.11524808,37.0990202,9.061638551,76.04830836,37.57086811
124.4521116,133.971756,322.8849645,87.80265478,81.79360854,15.5100363,21.81565813,100.605151,76.12200767,129.7652791,21.12527076,39.97969203,38.17217166,37.31003324,145.0031524,37.06069714,81.34810862,86.59177513,49.37822347,78.38418959,49.51138841,92.91204385,43.37173933,137.9127253,149.5439746,95.04910088,37.12124939,9.038344761,75.81138266,37.64922607
124.7533601,133.8085353,322.5625304,87.79706382,81.79005012,15.49804392,21.80006115,100.5158615,75.90929835,129.8135877,21.07161045,40.09459596,38.17024623,37.43859417,144.7474935,37.02682388,81.22975652,86.6096893,49.42612834,78.40712718,49.63716006,93.03325839,43.35502025,137.9063368,149.6869871,94.77509999,37.08524312,9.031144069,75.67969124,37.68415149
124.7161383,134.0793248,322.6988562,87.62845681,81.89462355,15.48807407,21.78289776,100.4128863,75.87634627,129.6632766,21.01114118,40.02174717,38.18354701,37.44931389,144.9536443,36.98559268,81.10540774,86.7778518,49.33613572,78.04583816,49.62820458,93.13674079,43.33347085,137.5514332,149.429707,94.65681858,37.21573283,9.027518625,75.7773384,37.61862071
124.5634286,134.1029713,322.6659175,87.65636292,81.74320059,15.46701329,21.75101678,100.3212118,75.86078114,129.59697,20.97014605,40.10290915,38.20185162,37.42062735,144.8329913,37.02590882,81.0449896,87.0453492,49.39997081,77.95330875,49.53016204,93.32458312,43.35943172,137.4418115,149.3590853,94.64201257,37.27056069,9.030343761,75.65658328,37.62664416
124.4245241,134.0579401,322.6677439,87.65500395,81.74315685,15.45646318,21.70126293,100.3357794,76.21829905,129.8601011,20.95829373,40.08549434,38.23981015,37.33614834,145.2511186,37.01320119,81.2787537,86.72989981,49.20243029,77.93508701,49.44464155,93.1165424,43.4833828,137.4981074,149.3423614,94.61122527,37.29844604,9.040379665,75.46004885,37.60152287
124.7898951,133.9852957,323.0259722,87.51740341,81.79001225,15.47736685,21.66510055,100.3051167,76.40437446,130.1257988,21.00932958,40.09235604,38.21864544,37.21108611,145.5969766,36.99115859,81.33432808,86.6837517,49.09292551,77.84453495,49.47589865,93.06632132,43.40069306,137.5103682,149.646649,94.79570552,37.29364742,9.005687946,75.42737652,37.60475725
124.9157921,133.3915745,322.6387565,87.48588198,81.49490763,15.47956667,21.6684457,100.4544418,76.57635613,130.1375074,21.01905393,40.11188291,38.25804318,37.20704804,145.3363807,37.09424614,81.3096837,86.66937021,49.11211255,77.82346953,49.62088694,93.21598281,43.29695429,137.7961873,149.9412086,94.61590106,37.23255904,8.969428436,75.41925165,37.66036974
125.0010611,132.9798912,321.4317418,87.72305441,81.39315574,15.51955683,21.67827084,100.4635279,76.717009,130.510698,21.05603631,40.21160747,38.25850688,37.25762334,145.219746,37.10020063,81.3717412,86.56544398,49.13467404,77.7943678,49.59759798,93.07726004,43.18318687,137.9753255,150.0466373,94.56434782,37.29775477,8.939422614,75.48999928,37.63457438
125.2845954,132.7296962,320.8907282,87.90075867,81.50951926,15.53096396,21.71304628,100.4072918,76.67237899,130.6952418,21.0554639,40.20925221,38.21312607,37.29259484,144.9235732,37.10621903,81.43674533,86.38849313,49.12111035,78.22929005,49.56328795,93.09358738,43.21645121,137.8752096,149.8846603,94.53264159,37.44064421,8.930437481,75.57455187,37.6257308
